username,date,score,review
frie65,"Sep 30, 2023",10,"내가 어두운 영화를 좋아하지만, 어두운 게임을 싫어하는지는 몰랐다."
Cult549,"Sep 29, 2023",10,"Based on my 10-Point System, I have concluded that the game deserves a rating of 10/10. 

Graphics - An example of just how much the PS4 is capable of. This is the best looking game on PS4 and really marks some new territory for the console and the industry. Every detail had it's own intention put on it. They wanted this to seem like a world that had been lived in and was being lived in. I think they did this perfectly! 2 Points. 

Sound/Music - Matching the first game, this one is no different. The bar was fully met here and I had no complaints. The emotion they expect you to feel was always perfectly conveyed. 2 Points. 

Level/Map Design - Once again, perfect! I can distinctly remember every area of this game. Every area is unique and something to be remembered. Some areas really provoke the use of stealth while others there is no choice but to fight your way out. There was plenty variety and every area could be enjoyed. 2 Points. 

Performance - This is at the top of the pyramid for Sony and Naughty Dog. They really nailed the performance of this game making sure everything felt fluid and there were no hiccups to be found. I didn't have one issue while playing this game. 2 Points. 

Enjoyment - Say what you will, there is no denying this was a story that you either loved or absolutely hated. I sit on the end of feeling like I was able to comprehend just what Naughty Dog wanted me to get out of this. The game is heartfelt, emotional, gruesome and invigorating. The game-play really stepped up from the first title. I felt like this game was just as fun to play as it was to watch. This allowed for an experience I will not forget. 2 Points."
mateusolb1,"Sep 29, 2023",10,"This is an amazing game that breaks many perspectives, made me cry in the first time i played"
17jeroi,"Sep 29, 2023",10,MASTERPIECE OF ALL TIME
HerbG,"Sep 29, 2023",10,"Controversial, uncomfortable, brave, made with passion and hard work."
lazyssj,"Sep 29, 2023",8,"I do recommend it. 

While I still enjoyed the first one more, this is a very good sequel. The combat and stealth gameplay is some of the best I have played and it is one of the best displays of graphical fidelity I have experienced. The story was always gonna split opinions, but I enjoyed it for the most part. It's not as groundbreaking as Druckmann and Naughty Dog hyped it to be, but it is still a decent revenge plot exploring grief and ptsd well."
Gusihcpx,"Sep 27, 2023",6,"Being a game so story driven, you need to have an excelent story, thing that this game lacks"
Cdubz,"Sep 27, 2023",10,"No spoilers. I had incredibly mixed feelings about this game on my first playthrough, but after watching hours of video essays and playing through it multiple times, I have been able to form a revised opinion. I absolutely love and adore this game. Yes it has some pacing issues, but the pros heavily outweigh the cons. The gameplay is exciting, engaging, and brutal with great replay value (in my opinion). Some of the best stealth gameplay. The characters are likable and you really form an attachment to them by the end of the game. The game is about 20 hours(ish) long but it doesn't feel like it. I was engaged the entire time. Even on my first playthrough when I wasn't enjoying it to the fullest, I was still **** in by the emotions of the characters. If you have played the first game, I highly recommend the sequel. The story is even more emotional and raw. I wouldn't recommend playing Part 2 before Part 1. You NEED the background info to fully immerse yourself in the story. If you have read this far, thank you for your interest in my rambling. Long story short, get the game if you want emotional damage. It's not for the faint of heart."
redelson,"Sep 26, 2023",5,I like the gameplay and the graphics but I don't like the story.
Alfaplayer010,"Sep 26, 2023",10,I think The Last of Us part 2 is one of the best video games I've ever played on PS5. The graphics are great and the story deep and I loved it. I hope someone else reads this comment and is inspired to play it. For me it's a 10.
Prince-Kaven,"Sep 26, 2023",8,"Oh dear where do we start with The Last of Us Part II. Very mixed opinions from the Community however, the gameplay and the story particularly with character development was done masterfully. Playing as Ellie, A 22 Year Old Woman Born In the mixed of the global Pandemic Induced by the Plantae Plague, Her mother Is deseased and Father Unknown, in The previous installment She forms a Father/Daughter Like Relationship With One Joel Miller, a character who fans of the franchise have come to love and cherish who gets Brutally murdered in cold blood in front of her eyes by Abby Anderson Of the Fireflies. Shortly thereafter she embarks on what looks to be a revenge mission, Hunting Abby Through the Beautifully Designed Desolate City Of Seattle Washington. While On this Journey Players Will Have to Take every scenario with a strategic Thought out Aproach, Limited Resources and Neccesity to Craft Usefull Items Will have players Planning their Every Move as they encounter all new enemies which will require them To Play Differently than before. Players got hit with an unexpected big twist as they were suddenly playing as the supposed Antagonist which may have been a tough pill to swallow and arguably the most controversial decision in all of gaming, but as players discovered this is all in light of showing that perhaps Abby is not such an evil character. It was certainly a unique and incredibly bold approach that sent players through the portal to the other side of the cutlery seeing all the events they had just witnessed play out once again but this time from Abbys Point of View. Players may notice that unironically Ellie actually carries out more actions associated with the word ""Evil"" than abby does but this does not mean Ellie Is evil Either. Both Ellie and Abby are in fact neutral. As we discover more about Abbys Past and The Events That Brought her to executing Joel Miller we realise that Abby and Ellies Paths and Goals are not so different. A truth that Ellie realises at the end. Players were met with disappointment through lack of control and decision over the ending as the entire community was split as to what they would've chosen to do if given the aforementioned choice. Overall the game has enjoyable gameplay, stunning visuals and a story that will send it's players through a tornado of emotions with deeply routed characters and intense relationships between them carrying with itself a very clear and present motto that violence only creates more violence. one of the most innovative takes on the common revenge story."
dead_mouse67,"Sep 26, 2023",10,"An amazing game with such a fantastic story, it’s difficult to understand but perfectly displays humanity in this type of world."
CocoLocox,"Sep 25, 2023",7,"Esta bueno pero no dejen que Neil Druckmann sea el unico director, ya que por lo que vi no se le da muy bien hasta llega a hacer el ritmo de la trama lenta y con muchos guionazos, en la parte 1 por lo menos estaba Bruce Straley de co-director y para mi en direccion esta mejor hecho el juego mencionado, espero que si continuan con este mundo no sea el unico que dirija, se le da bien escribir pero no dirigir, chau."
Abood828,"Sep 24, 2023",10,"The bad story 
Game play not bad
The bad and part |"
greyestfox,"Sep 24, 2023",8,"This game got hated on way too hard. After the first game, this is not what I expected or wished for but it was an amazing game nonetheless. The gameplay is about as good as the first game. The story has obviously been very controversial. While I wish it had been different, I can't say it's a bad story. It made me feel more than just about any other game I've played. I've said many times that this game is pretty much the most depressing game I've ever played. After several playthroughs and months of hindsight, I really appreciate this game. Yes, it's no Last of Us (original) but it is a great game."
VitorSouza_34,"Sep 23, 2023",10,100/100
MrNorth,"Sep 23, 2023",10,"This game is a masterpiece, everything in this game is perfect, if you never played The last of Us, you should."
kakashican1,"Sep 23, 2023",9,[SPOILER ALERT: This review contains spoilers.]
caoheebh,"Sep 23, 2023",1,"Abby: A boring and uncharismatic characterAbby is the game's main antagonist. She is a former member of the Fireflies, an organization seeking a cure for the brain infection that caused the apocalypse. Abby is a strong and skilled woman, but she is also a violent and cruel **** game spends half the time with Abby, which is a problem for many players. Abby is a boring and uncharismatic character. She's not interesting or relatable, and her revenge story is simplistic and predictable.A forced storyThe game tries to force players to empathize with Abby. The game shows Abby's story in a way that makes it more relatable, but that's not enough to make players like her.Abyss is a horrible character. She kills Joel, a character loved by the public, in a brutal and unnecessary way. It's hard for players to forget this, even if Abby had her own reasons for doing what she did.ConclusionThe Last of Us Part II is a technically impressive game, but its story is disappointing. The story tries to force players to empathize with an undesirable character, and it doesn't **** game is a good example of how a poorly executed story can ruin a gaming experience. If you're looking for a gripping, gripping story, The Last of Us Part II isn't the game for you."
PrometheusWWE,"Sep 22, 2023",0,"It's quite disappointing to see Naughty Dog, despite their remarkable technical achievements, falter with a subpar plot, two-dimensional characters, superfluous 'political messages,' and an overall tedious storytelling experience."
GianniCrocetti,"Sep 21, 2023",10,"Uno De los poco juegos que logro emocionarme al final del mismo, una gran apuesta haciendote empatizar con ambos lados, y realmente la historia te mantiene en todo momento y hay momento criticos y sorprendentes ue te dejan como WTF
Juego Mas Que recomendable

One of the few games that managed to get me excited at the end of it, a great bet making you empathize with both sides, and the story really keeps you going at all times and there are critical and surprising moments that leave you like WTFMore than recommended game"
Thiago42,"Sep 21, 2023",10,"Perfeito,qualidade tecnica e animações surreais"
fallen_hunter,"Sep 21, 2023",10,An amazing sequel with many plot twists that makes you never get tired of the gaming. Really emotional game. Highly recommend it.
Taleyas,"Sep 20, 2023",10,最棒的动作冒险游戏，从来没有在任何一款游戏感受到如此强烈的情感波动，顽皮狗以令人惊叹的技术力给玩家带来了一场刻骨铭心的游戏旅程。
alfakot,"Sep 19, 2023",10,Best game of all world
invlzumi,"Sep 18, 2023",10,"Es de lo mejor que he visto en la generacion pasada, graficos que cuesta creer que una PS4 este moviendo y la jugabilidad esta a años luz de otros juegos de su estilo, la historia me encanto y si alguna vez tiene tercera parte la espero dia 1, es de los juegos mas hermosos de su generacion"
ThatPSGamer25,"Sep 18, 2023",9,One The Best Stories in Gaming But It Has Some Big Demands I Don't Think People Are Willing To Due
Nate2244,"Sep 18, 2023",0,"This is not a continuation of the game, it is a different game. This is a game you don't want to play. Hype for the sake of hype, complete disappointment."
Frogflight,"Sep 17, 2023",0,"I’m just speechless
Why did you do that 
Did you take drugs while making games?"
Berserk97,"Sep 17, 2023",9,[SPOILER ALERT: This review contains spoilers.]
dumptruck2013,"Sep 16, 2023",0,"The worst story driven game that has ever been made. Coming from someone who has played Destiny, Halo 5 and Diablo 3"
naveedesahar,"Sep 16, 2023",0,Best thing about The Last of Us was story and characters. Not recommended to people who enjoyed first game.
SlavisaT,"Sep 16, 2023",10,Great game
Dezhuay20,"Sep 16, 2023",10,Best game of the century
GhostFaceGR,"Sep 15, 2023",8,Nice graphics and gameplay just the story **** a bit
chiquitina8,"Sep 15, 2023",10,"Obra maestra. Historia,gráficos,banda **** mejor juego de la anterior generacion sin duda"
unaiortiz,"Sep 15, 2023",6,Bad story and very long.
Eduardomattos,"Sep 15, 2023",9,Muito Bom.
pranjal779,"Sep 15, 2023",0,"poop game
I could have written better story for this game"
RealKing,"Sep 15, 2023",10,"Sinceramente me parece ridículo que la gente haya sido tan malagradecida con esta obra maestra, aunque el juego se centre en la narrativa al igual que el The Last Of Us anterior, esta segunda parte ha evolucionado el mundo de los videojuegos en cuanto a las mecánicas que nos ofrece, una jugabilidad sublime e incluso muy envidiable para muchos títulos y compañías, esto es un ejemplo de como hacer un videojuego de verdad."
Ismatiti14,"Sep 14, 2023",9,"Increíble, uno de los mejores juegos que he jugado nunca, una historia que te atrapa, no entiendo que tenga tamtos haters."
1nc,"Sep 14, 2023",10,"To be honest, that's the best game I've ever played.
I can say with confidence that all the hate that people gave for this game is simply dissatisfaction with expectations. The first part was a wonderful game about attachment, but the second part reaps the problem of the meaning of life for the sake of revenge. The entire game from start to finish leaves you feeling empty. IMHO this is the best game of all times. Feel bad about some people didn't even realize what is this game about"
AgusP,"Sep 14, 2023",1,"It is possibly the worst game I have ever played in my life.I give it a 1 for the impressive visual section, but the game has repetitive mechanics to the point of boredom, a story without any sense, excessive duration that definitely makes you end up hating **** only game that ends up ridiculing and destroying the protagonist Abby. This game should never have existed."
Knibbo,"Sep 14, 2023",10,The best single player game ever.
donjon211,"Sep 14, 2023",6,"The game has very good graphics and very good gameplay, but i feel tha the game was made to pass some specific messages, that part of the game i didn't like it."
LolloIanna,"Sep 14, 2023",10,Best single player game I've ever played!
Nicao_Silva1702,"Sep 14, 2023",10,Best game ever!!!
Guru83,"Sep 14, 2023",10,"From the get go I knew naughty dog wasn't playing around with the 2nd part of the last of us, anything naughty dog touches? It's solid gold baby! With the ps5? Just know that there's the possibility of naughty dog making ur dualsense pad emit smoke as a special effects, the Last of us 2 is worthy of its ratings solid 10."
9-Ball,"Sep 14, 2023",0,[SPOILER ALERT: This review contains spoilers.]
BronzeKneecap,"Sep 14, 2023",10,A masterpiece nothing more needs to be said
Joey_Shin,"Sep 13, 2023",10,"An artistic masterpiece of game. 
Must-play for gamers who love immersive gameplay and soul-stirring story-telling."
Rassane,"Sep 13, 2023",9,"Muchos lo odian, pero a mi me encantó. Tiene fallos en la historia pero todo lo demás lo compensa, el apartado técnico es increíblemente realista, gráficos, diseño artístico... De los mejores juegos ps4."
BrandoTheGreat,"Sep 12, 2023",2,"Not a good game, The story is bland and boring and the main character Ellie isn't interesting and looks like a linebacker the whole ""Boss babe"" Mentality has gone too far."
SoulsHunt,"Sep 12, 2023",10,"Yeah, this one's a masterpiece."
Lucas92Araujo,"Sep 12, 2023",10,"Uma verdadeira obra de arte, em todos os sentidos!"
Masterwolf432,"Sep 12, 2023",10,
ZaqArnage,"Sep 11, 2023",10,"I love watching primitive monkeys rage at this game.
Even though Ellie was **** in the first game, only now have they chose to reveal their hate that stems from their own closeted feelings.
You can tell it by long essays of reviews in which they try so hard to sound eloquent like a professional critic but then somewhere along the lines you can spot ""LGBT"" ""SJW"" ""****"" ""lesbian"" ""agenda"" and that's when you realize what's the only reason for hate.
What did those monkey fans except from the second installment?
A wholesome fun time for Joel and Ellie?
""Oh no, they killed Joel, the main character""
Is Joel the main character just because you played most of the game with him in the first game?
Or maybe it was Ellie all along the way? I'd go as far as to say that Cordyceps is the protagonist of this story, but the most important part is that those monkey fans wanted this game to be just like any other game where you play with the main character - talk about inovation.
Playing with Abby gave you an insight into her reasons for torturing Joel?
Who side are you on?
Joel? A guy who killed bunch of innocent people?
Or Abby? A girl who never did a bad deed until she avenged her father?
You goddamn idiots, even critics are wrong, because this game deserves a higher score than the first one."
Sherider,"Sep 11, 2023",10,the best game 10.10 gamplay 9.10 story any gamer need to play this game very good game
Manquele,"Sep 11, 2023",0,"hola, le pongo un 0 porque le puse un 0 a pikmin4 y a mi amigo no le gusto, es mucho lgtb el juego, me gusta el lgtb, pero no tanto"
hikariyam,"Sep 11, 2023",9,The Last of Us pt. II é uma saga visceral sobre vingança e sofrimento que talvez se estenda um pouco alem do que deveria mas que no final entrega aquela que talvez seja uma das melhores narrativas nos jogos
Rilux,"Sep 11, 2023",10,"Gameplay is great, plot is even more interesting than the first part, the ending... Perfect, it is logical, and ends story on quite logical point"
Zipperdemon,"Sep 10, 2023",10,"The most humanly profound videogame I've ever played. It will always be my number one favorite game of all time. A timeless masterpiece. The graphics, gameplay, story, atmosphere... just everything is immaculate."
Borgiaphael,"Sep 10, 2023",10,[SPOILER ALERT: This review contains spoilers.]
mj124,"Sep 10, 2023",10,"Juego muy bien hecho sin bugs en la que predomina la acción, suspenso y terror."
VictorBejerano,"Sep 10, 2023",1,"This game is Bs… I can’t believe the developers gave us such a masterpiece as the original tlou just to come and give us this crap. No respect for the characters we love and the story has no sense. The end is not what we “worked” so much during all the hours we spent here.
Not recommended if you played the original game"
KasperD12A,"Sep 10, 2023",10,"Excellent game, after two passing.
If you not loveling game after first passing, just passing again in later life."
N1CKPROGAMER,"Sep 10, 2023",0,"Peccato non si possano usare numeri negativi nella votazione, altrimenti metterei -10. Gioco idiota senza capo né coda, character e level design inesistenti, gameplay ridicolo, storia di un piattume assurdo, classico gioco PlayStation, zero innovazione zero grafica zero storia zero in qualsiasi campo, semplicemente si chiama PlayStation e i bimbi danno voti alti perché hanno i prosciutti davanti aglj occhi e perché PlayStation è una moda. In poche parile, gioco spazzatura. Nemmeno se me lo regalano lo prendo, lo vado subito a buttare nel suo luogo ideale, cioè nell'immondizia"
TheBone,"Sep 10, 2023",8,"Disagree with a number of things Neil Druckmann did to the story. HOWEVER, you can't ignore the great things sprinkled throughout the game. Gameplay is smooth, acting is phenomenal, graphics are sick and the set pieces are breathtaking. You can't deny that view"
Yiordanu,"Jul 4, 2020",9,"The game has a sublime narrative and achieves something that no other game has provoked in me in terms of emotions. It constantly makes you feel uncomfortable and not inclined to continue delving into the plot, but for some reason, you can't stop playing. A very raw and realistic plot that is completely consistent with the construction of its world. Definitely, everyone should at least try this game and immerse themselves in this adventure thoroughly because it makes you reflect and go through emotions that I never thought a video game could achieve."
chrisak10,"Sep 9, 2023",10,"One of the greatest games of the generation.  Heartbreaking, brutal, yet I find myself going back to it a couple times a year without fail.  Fantastically realized and well built.   A must play, and if you’re anything like me you won’t truly appreciate it until a few playthroughs."
NickRan,"Sep 9, 2023",2,"1 point for graphics.
1 point for music.

One of the worst games in the history of the industry.
This is what happens when people with no talent are given a little power.
Rest in peace Naughty Dog.
1984-2020"
alijandro316,"Sep 9, 2023",0,"The Last of Us Part II: A Melancholic Muddle - 0/10

The realm of narrative-driven video games is replete with tales of grandeur, and ""The Last of Us"" stood as a shining example of such magnificence. Thus, it's with a heavy heart that one must navigate the murky waters of its sequel, ""The Last of Us Part II.""

From the outset, the game's tone feels disjointed. Where the original painted a poignant picture of humanity's struggle and the lengths one might go to protect loved ones, Part II meanders, oscillating between half-realized themes and tonal inconsistencies. The gravity of Ellie's journey, so deeply personal in its intent, is often lost amidst the cacophony of secondary narratives that add little to the overarching tale.

Visually, while the world of ""The Last of Us Part II"" boasts intricate details, there's a palpable absence of soul. Environments, though technically marvelous, lack the atmospheric tension that once made every corner turned a potential threat. This sterility permeates even the character models, rendering emotional sequences somewhat hollow.

The game's narrative decisions remain its most contentious aspect. Characters, once beloved, are offered up on the altar of shock value, their arcs concluding in ways that feel unearned and, at times, gratuitous. This penchant for subversion, rather than adding layers, often detracts from the emotional heft of the storyline.

Gameplay, a potential saving grace, also falters. Combat scenarios, though more varied, often descend into repetition, lacking the strategic depth of the original. Stealth, a staple of the series, feels more forced than ever, with AI patterns that seem predictable rather than intuitive.

In sum, ""The Last of Us Part II"" stands as a shadow of its predecessor. Despite its technical prowess and moments of genuine emotional depth, the game feels like a disjointed tapestry of missed opportunities. One can't help but yearn for the nuanced storytelling and immersive world-building of the original."
MetaViljo,"May 5, 2023",1,"Nothing new gameplay wise. It looks good but the story is so bad, written by edgy teenager. This aint a story is agenda. A message. I felt being tortured as the story reveal more and more. The characters are the worse."
ligran,"Sep 9, 2023",10,"One of the best games I've ever played. A very well-designed and heartfelt project. Of course, it also has its downsides, but after finishing this game, you simply don’t have anything bad left in your head, but only the thought that it was wonderful."
DarthWendigo,"Sep 9, 2023",10,El juego que hará que lo que juegues después nunca volverá a ser lo mismo. Uno de los mejores juegos de todos mis tiempos. Juega con tu alma y luego te la hace comer. Increíble. Gracias Neil por esta obra maestra.
DaviksGames,"Sep 8, 2023",0,A história é muito seção da **** lamentável que estragou a franquia q era boa assim como fizeram com Gow lixo total lixo
Megalomani,"Sep 8, 2023",2,"De las peores tramas woke que se puede haber creado, vaya castaña de historia malisima"
Carlos326598,"Sep 8, 2023",2,Infelizmente esse jogo deixou muito a deseja o primeiro foi um sucesso mais esse segundo deveria para de dar crédito a esses movimentos lgbt e ficar somente no jogo em si
HenryF,"Sep 8, 2023",0,The worst game that I’ve ever played. So bad that it’s ruined the first game.
malek_the_first,"Sep 8, 2023",10,"game of the generation
graphics 10/10
music 10/10
gameplay 10/10
story 10/10
characters 10/10"
Ghazi_,"Sep 8, 2023",10,It’s a great game هههههه ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههـ ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههـ هههههه هههههه ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههـ ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههـ ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههـ
FETunes,"Sep 8, 2023",10,"One of the best games of all time. Absolutely incredible. Amazing graphics, amazing story and great gameplay."
GorineitorAkagi,"Sep 8, 2023",0,juego con historia pesima no me ha gustado nada la direccion de guion que tiene
Klanks06,"Dec 10, 2021",0,"Probablement la plus grosse déception depuis longtemps. J'avais des attentes très élevées. L'histoire est fade et sans imagination, le gameplay est très ennuyeux. Même les graphismes loués sont décevants. J'ai vraiment laissé tomber la balle ici."
gotemthecritic,"Sep 8, 2023",8,"Felt like watching a good tv show with minimal in-depth gameplay. it felt great, lots of varied gameplay and the story was awesome, if there were parts in part 1+2 that felt samey. The twists were awesome and compelling and the death of the characters very liberal. Abby wasn't as bad as others said, but her RBF and steroid body was distracting. Rest of the cast was fantastic and that ending was a bit sad but set up the potential LoU3. I absolutely will watch Last of Us Season 2+3 when they come to rehash this game. FInal item to note was that some of the obvious gun battle scenarios you can simply run through the very linear level design to the door(or similar) open it and totally skip that section. Good if you are getting bored of battles bad if you want more gameplay."
Masterchieef,"Sep 8, 2023",0,"No merece la pena, copia del 1, aunque meten con calzador diversidad que no añade nada a la historia del juego"
Adeniis,"Sep 7, 2023",10,"Melhor jogo da história dos video games, história ótima, gameplay impecável, trilha sonora maravilhosa e personagens muito bons trazendo uma explosão de sentimentos aos jogadores, isso é uma obra prima dos games."
KPS5,"Sep 7, 2023",0,"Unfortunately, neil druckmann is adding his cringe politics and strong women in this game just like he added it and ruined uncharted 4."
Luis1092,"Sep 7, 2023",10,"Perfect this game hace everything you need in a video game, graphics, gameplay, history etc."
ShadowShadex,"Sep 7, 2023",0,"Very terrible writing, gameplay ****. If you like watching movies this game is for you as there is more cutscenes then gameplay."
David-Imparcial,"Sep 7, 2023",0,Juego sobrevalorado por la prensa pipera que le bajo puntos a Ghost of Tsushima para que no ganará el goty.
EddyMEX,"Sep 7, 2023",9,"Not better than the first one but this game had me hooked, the gameplay is fenomenal and the graphics are amazing. The story on the other hand was off putting, I had to take a small break from continuing the game as i was kind of disappointed in how the story evolved(you know what i am referring too). After i came back from my break i had to push through and see it through, which was made easy as i was seeking revenge and i wasn’t going to stop until i got it…which i wasn’t let by the direction of the game unfortunately but i did like the conclusion as Ellie proved to be the biggest bad ass female protagonist of any game i’ve played."
HokagePace,"Sep 7, 2023",5,A slog to get through.  I don’t hate Abby but I swear this game just slogs on and on.
murilosst,"Sep 7, 2023",10,"Probably the best game I've ever played (so far)
This is just the face of PS4 and it shows us all of the console's potential
Graphics are amazing, the story is even better, please don't listen to people who says that it's a cliche story, its innovating and mindblowing at every corner.
This game is such an amazing experience that once you finish it you will keep thinking about for days.
Definetly a masterpiece"
PHunter7,"Sep 7, 2023",10,The best game of history until now Best story. best graphic . Best music . My Heart
KillianZane,"Sep 7, 2023",0,"The Last of Us Part 2, unfortunately, deserves its 0/10 rating due to its deeply disappointing story that left many fans feeling betrayed. The narrative choices seemed designed to shock rather than serve a meaningful purpose, alienating players and tarnishing the legacy of the original game. The online component, with its lackluster multiplayer experience, failed to capture the essence of what made the first game's multiplayer enjoyable, leaving players longing for the depth and fun they once had. Overall, The Last of Us Part 2 represents a stark departure from the excellence of its predecessor, resulting in a disheartening and unsatisfying gaming experience."
OniGioRi,"Sep 7, 2023",7,"The Last of Us Part 2 takes away everything that you have built in The Last of Us Part 1. This game is an emotional roller coaster but most of those emotions are negative. Probably the most depressing game I've ever played with really bad story choices, annoying characters and unnecessary sex/romance scenes. You can't deny the beauty of the game and how great the gameplay is. I feel like if Naughty Dog changed the story a bit they would have a perfect game."
TimPhoeniX,"Jul 4, 2020",3,"Naughty Dog has once again proven that they're masters of PS hardware. Unfortunately, story driven game cannot be carried just by its look. ND's leadership has failed their employees and wasted years of their lives with this project."
Daemon789,"Sep 7, 2023",10,"A story of revenge that becomes a lesson in obsession and forgiveness. It's a rehashing of violence begetting violence, but also showing that good deeds can be contagious.

On top of that it improves stealth, AI, and some of the mechanics from the first game. And it looks amazing"
Mikez023,"Sep 7, 2023",10,"El mejor videojuego de la historia. Gráficamente increíble, jugablemente divertido y con una historia que no tiene miedo de ser impopular, simplemente naughty dog siendo los mejores."
Mhzki,"Sep 7, 2023",10,This game is ground breaking. It reflects reality and manifest it into a video game its a realistic experience every character is driven by surviving in this cruel world there is no good or evil characters its all about the perspective of your vision that's whats the game trying to do no one will ever have the same opinion of the game you will hate some characters from the deepest part of your guts or you will be loving and understanding other characters its all about perspective it diveds the fans into picking sides and teams it will make you feel alot of things and its not always necessary to be love or attachment it will be hatred and anger and also love and loyalty and thats what makes this game so realistic and a masterpiece.
RGames2k,"Sep 7, 2023",7,"اللعبه جيده
القيم بلاي ممتاز ولكن القصه اقل من العادي للاسف غربوا القصه وصارت مقرفه
عالم اللعبه والتفاصيل رائغه اجواء الغراب ونهاية العالم ممتاز
الشخصيات سيئين"
Nigthwin,"Sep 7, 2023",10,Wow the graphics it’s a legend and for the game mechanism’s of the game love it and for the game it’s self no need to speak the game will speak about here self ..
salt3949,"Sep 6, 2023",10,이 게임은 그래픽과 전투 액션이 모든 것을 압도합니다 그리고 망할 PC주의 이런 젠장할 놈들
Harrydaje,"Sep 6, 2023",10,"Peak of the old gen. Gameplay is very immersive with one of the greatest and most realistic AI you can find. Despite the debatable choice of leaving Ellie's story at the theatre in a moment of huge tension to begin Abby's story, the story pace is great and the characters behaviours/developments are very well written. The facial expressions and emotions give a sense of realism you've most likely never seen before. This game is an amazing mixture between violence and peace, revenge and forgiveness, survival and self destruction. Not to mention the level of details it has, which is top notch. If a post apocaliptic game driven by violence, brutality and twists is what you're looking for, then this game is highly recommended."
VODiniz,"Sep 6, 2023",9,"Extremely cinematographic game, the most exciting and dramatic possible, an incredible direction.
With moments of twists.
It's basically the ultimate post-apocalypse drama experience.
the gameplay is beautiful from the graphics, the animations, the sounds, perfect. The biggest flaws are in a lack of pace in the second half."
xCabrales,"Sep 5, 2023",0,[SPOILER ALERT: This review contains spoilers.]
JaMex1,"Sep 5, 2023",3,"Graphics are great but they mess Up the story, as a player we don't want to play as the enemy"
barril76,"Sep 5, 2023",8,"Game is fine. Good graffics, nice environment. But yes the woke influence is too notorious and it's in a certainly way a propaganda for LGTQ ideology. If you don't care. Go ahead."
SingleplayerBR,"Sep 5, 2023",10,"Masterpiece, everything is great in this game, amazing gameplay, graphics are gorgeous, IA is perfect, one of the best games of any time"
maxxyishere,"Sep 4, 2023",10,[SPOILER ALERT: This review contains spoilers.]
Alexmack3,"Sep 4, 2023",10,"If you didn't like it the first time, just play it again or watch that Videogamedunkey video where he reads YouTube comments about the game."
M1sfiT,"Sep 3, 2023",10,Gaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaameeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeees!! tlou
Arshia14628,"Sep 3, 2023",10,Perfecto! everything it was my favorite game of all time but story was better for part 2
Cyberputo,"Sep 3, 2023",0,[SPOILER ALERT: This review contains spoilers.]
prakken,"Sep 3, 2023",0,"too much **** propaganda to appreciate, this game was the beginning of the **** station we see now"
bronnypantz,"Sep 2, 2023",0,"the worst game i have played in my life, this game ended my habit on pre-ordering video games, bravo"
Hiro016,"Sep 2, 2023",7,"História? Nem preciso falar,Estouraram a cabeça de um dos melhores personagens do mundo dos jogos com um fodendo taco de golfe
Gráficos? ótimos,Mas um jogo não se baseia só em gráficos
Jogabilidade? O melhor aspecto do jogo,Parece que oq eu penso,Aparece na tela"
Manolinio7,"Sep 2, 2023",10,All the Xbots gathered and try to create a propaganda.... You will never see a game like this in your empty console
SAFIziad,"Sep 2, 2023",0,"This game absolutely destroyed last of us fans
The story is very bad one of the worst story i ever seen. the writers are a bunch of idiots"
Impactsystem,"Sep 2, 2023",4,"It's a real shame, but naughty dog simply ruined all the tremendous job they did at technical level with a low-quality plot, flat characters, unnecessary ""political messages"" and boring storytelling overall.
The game s graphics are terrific, gameplay's ok, but the strength of this game was the vibes, the evolution of characters, the feelings we could experience in tlou1.
Not only all this is missing in this game, but writers made a special effort in destroying the legacy, and I simply do not understand why.
Critics review are ridiculously high. After 3 years, I have to say I am aligned with most people's feeling on this game: very insufficient."
Lollllkkj,"Sep 2, 2023",10,"un gioco che mi ha fatto riflettere molto, mi ha fatto provare paura, gioia, sofferenza a premere tasti. rimpianto, sensi di colpa. Un vero capolavoro che se lo capisci ti entra dentro e non riuscirai facilmente a levartelo dalla testa. complimenti 10 E LODE"
ferycolection,"Sep 2, 2023",10,Amazing Story. Amazing Game Play. Amazing Design. Amazing Graphics. Every Things In Dark And Fantastic.
