username,date,score,review
Mendez39_9,"Dec 20, 2021",10,"La historia de la campaña excelente y un mundo abierto muy grande con muchas actividades muy buen juego y se incluye con Gamepass, multijugador excelente."
Jhoni,"Dec 20, 2021",10,"jogo muito bom, joguei bastante e é muito divertido, o único ponto que acho que poderia melhorar é o pop in, porém entendo que é i jogo de mundo aberto."
L3Fari0us,"Dec 20, 2021",9,"Halo Infinite captures the magic many thought to have been lost and it shows that 343i is indeed worthy of taking the mantle and carry the series forward.

Pros:
+Amazing performances & great dialogue
+Beautiful graphics & soundtrack
+Great story that doesn't simply gloss over the previous title's narrative
+New protagonists & villains were very interesting
+The new character upgrades you unlock feel great
+Combat is the best in the series
+A.I. keeps you on your toes
+Boss fights were for the most part challenging & fun
+Weapons all feel great to use & have their own feel to them
+Very polished experience

Cons:
-The side activities started to get a bit boring by the end
-Lack of different environments
-Lack of different types of side activities
-No need to use the different upgrades besides the grappling hook
-Vehicles felt a bit too weak
-A few bosses used one to two shot weapons in tight corridors making the fights frustrating on higher difficulties

Overall, Halo Infinite has a gameplay formula that feels the best the series has ever seen, complimented by a wonderful narrative that seeks to wrap up the more personal Master Chief and Cortana storyline that started back in Halo 4, all while waging war against the Banished, leading up to spectacular moments.
It is, undoubtedly, worth picking up, specially if you've been following the series since the beginning."
XbotMan91,"Dec 20, 2021",10,Was voted peoples choice for goty the campaign is amazing and the fact the the multi-player is free is so lit Xbox continues to innovate and ponies are sick af
castleman,"Dec 20, 2021",10,A true return to form. The next best campaign in the series since 2010 and phenomenal multiplayer. Can't wait to see how they expand it.
Greed1x,"Dec 20, 2021",10,Me encantó este halo hace mucho que no disfrutaba así de una campaña no pude parar de jugar pensé que 343 no lo lograría pero parece que halo está volviendo
AlejandroLG,"Dec 20, 2021",10,"un gran cambio para la saga y por suerte para bien, es muy refrescante el mundo abierto la historia es increíble se volvió mi segunda preferida jugabilidad es muy buena y el multijugador también ya se extrañaba un halo que nos entregara buena campaña y buen multijugador y no solo uno de estos PD: el grunt de la propaganda es lo máximo"
Carsucraft,"Dec 19, 2021",10,"No esperaba algo tan bueno, una jugabilidad fantástica y una historia que te vuelve a conquistar, Bungie por fin tiene digno sucesor en 343"
GoodBinary,"Dec 19, 2021",10,"an absolute marvel ****!
love this game so much!
possibly one of my all time favorite games.
can’t wait to see what they do with the next Halo.
Halo: The Endless"
Rhinogamer1,"Dec 19, 2021",7,"Decent game, but nothing groundbreaking. The new traversal tool/option is new and interesting, but the gameplay is hindered by being comparatively unimaginative. The game feels like a rehash of the same old Halo tropes without really bringing anything new or interesting to the table; rather relying on the same old tired Halo 'wall of baddies' throwing wave after wave of enemies at the player, but not allowing for inventive gameplay.. Pretty much just your standard Halo arena-based combat rinse & repeat.

I get that players will want their sense of nostalgia satisfied in a Halo game, and maybe the FPS genre is just out of ideas, but overall the game just feels a little lackluster and lazy for such a flagship piece. Mostly went through the game with a sense of ""been there, done that"".

The upgrade system is somewhat interesting, and brings a little additional life to the game. All in all, not horrid, but feels a little stale...7/10."
EduFiGreat,"Dec 19, 2021",10,"La mejor disculpa que un estudio ha hecho, es un juego sorprendente, el mundo abierto es una excelente adición, aunque no esta completamente incorporado, pero eso mejor a llenarnos de misiones secundarias de traer cosas como la saga AC"
bjd223,"Dec 19, 2021",9,I wish this game had co-op at launch but compared to other shooters this year the core game play feels great.
gamebros,"Dec 19, 2021",8,"Good game. Cannot complain! Very nice visuals and interesting campaign, If you like Halo series, I would recommend it as a 'must have'!"
BlackBananaRus,"Dec 19, 2021",9,"В странах СНГ Halo, далеко не самая популярная игра , но решил попробовать и и и и - это глоток свежего воздуха, что-то новое и довольно приятное. Техническая часть куда лучше чем у CoD и BF 20-42 FPS.
P.S. TTK тебя удивит"
CurbKillaz,"Dec 19, 2021",9,"Multiplayer is fun, fair and the pace is not too fast.

Campaign is good and enemies are smart so it never get's boring. The map is awesome and not complicated to navigate in, even though it's large.

Great game."
SvenL1975,"Dec 19, 2021",6,"They turned Halo into a bad Ubisoft game. Bored, uninspired world, repetitive tasks, confusing story, uninteresting characters... It's time to let this tired franchise die."
julianoaurelian,"Dec 19, 2021",9,"343 conseguiu, fez o halo mais divertido de todos, e o mais desafiador também, não consigo mais pensar em halo sem o gancho, inteligência artificial muito boa, a Arma é uma personagem maravilhosa provavelmente ela é brasileira kkk, o enredo é bom, o gráfico dentro das instalações são maravilhosos porém no mundo aberto é ""mais ou menos"", a direção de arte é maravilhosa e uma das melhores trilhas sonoras da história dos jogos. GT: Juliano7803"
AliquisNomine,"Dec 19, 2021",6,"Good things: story, characters and the core gameplay. Everything else: underwhelming.

The open world is a nice fresh feature, but it's incredibly bland. Feels empty. Lifeless. Copy-paste spruce trees everywhere (literally, you can see there's just a couple templates that's been replicated). Basically just a single biome with little variation is a major disappointment, considering cool different environments have made the Halo campaigns so great in the past.

The campaign missions are boring, repetitive. Endless forerunner corridors. At some point I just wanted to run it to the end to just get it over with. It's riddled with bugs on Xbox Series X. Freezing (fortunately, no crashing thought), checkpoints not registering, stuttering music on the ""epic"" moments..

Many on social media have pointed out how funny the marines are, behaving like idiots. To me, it's just another indication that despite the 6+1 years (?) of development, it still feels rushed, unfinished. And don't get me even started with the multiplayer.

I'd say the graphics are average at the best. Doesn't really look like next gen to me. In comparison, if you look at the environment e.g. of few year old Red Dead Redemption 2, it's miles ahead in everything.

I guess they really tried. The story and general feel makes it a great Halo game, they succeeded in that better than in Halo 5. But it's far from a polished game and it's a shame as this could have been so much better. I think they should have focused purely on Series X/PC version instead of wasting resources to make it play on prev gen consoles.  I hope they will address some of the issues in the future.

Anyone giving it a 10/10 as it is right now is lying."
Synze,"Dec 19, 2021",10,"Such a great game, definitely a refreshing game to the franchise. The gameplay is a straight up 10/10 for me, the bosses feel unique as do all other encounters. The open world did feel a little empty sometimes, but there were still a lot of patrols which I liked. The dialogue in this game in insane. My favourite being the propaganda grunt, I honestly say there for about 20 minutes just listening to his dialogue. The grunts insults in this game hit home harder than bassus's gravity hammer in LASO. Even  roasting the master chief about his mum. So many little details too, one like grunts sleep at night (another thing, I wished night for a little darker than what it does) grunts sleep and when elites are just patrolling they will have their shields deactivated and will activate them when they enter combat. There are some other things I did not really enjoy, but my god was it gun to load up a razor back with 5 marines with arch dental beams and just watching every enemy just melt before you. Moving onto the story, halo 2's is my favourite by far, and was originally my favourite campaign in the series just because of that story being one of the best out there (also, **** sniper jackets). Legendary felt a little easy, harder than halo 3 but much less than halo 2 and a little less than halo CE. I believe halo CE has the best balance ofor legendary difficulty, a really hard challenge like it should be but not make you want to lunch your monitor like halo 2 did at some points (once again, **** sniper jackets you incarnated pieces of dinasour bird pieces of **** There are many other things I could get into, but to warp this up halo infinite is now tied with halo 2 for me with a score of 9.8/10. Halo 2 for the best story and halo infinite for easily the best gameplay. I could not decide which was better, because that just wouldn't be fair so I tied them. They are both 9.8/10 to me, and are all in my top 5."
MedusaMadman77,"Dec 19, 2021",2,"Hands down, the worst game of the year. Uninspired and half-baked. The campaign is dull and the multiplayer is an absolute waste of time. Buy an Xbox for Forza, but certainly not for this disgrace. I want my money back.zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx"
ProShotKL,"Dec 19, 2021",9,"hands down one of the best halo's ive played in a long time, only complaint is i wish the story/the map was longer/bigger."
malikfaraz63,"Dec 19, 2021",9,"Halo Infinite is a fantastic sandbox shooter game. The gunplay is spot-on, graphics are fantastic on the Series X, and the game is very well-optimised for the device. Campaign looks great, so does multiplayer. It all feels like Halo.
Story is good, but Escharum does feel a bit forced. He doesn't seem to have his own objective alongside being the antagonist (think Tartarus's objective of lighting the ring while opposing the Arbiter), besides sitting and waiting for the Chief. But there are moments that are very emotive, and make you feel invested in the story.

Only 9/10 because the game is missing Campaign co-op at launch, and I would have loved to play this first-time with my brother. Also, the 'Doomsday' mechanic for vehicles is a bit haphazard and not very explicit in the lead-up to your vehicle's destruction (i.e. should have had engine on fire effects).

It does a great job of wrapping up the convoluted direction the Halo universe was going in, after the events of Halo 5, and really opens the doors to future sequels over the next 10 years."
Baintrain,"Dec 19, 2021",10,"Regarding the campaign, while Halo 3's story will always be my personal favorite, this Halo is the best halo experience in the franchise history. The gameplay doesn't go stale, with the only repetitive missions being the FOB, the game feels new with every enemy base, the map size is perfect and no trail feels too far, there's always something to do without feeling overwhelmed."
Jimy,"Dec 19, 2021",10,Halo Is Back. Thanks Microsoft
Ironlion77,"Dec 19, 2021",8,"I heard one reviewer on YouTube say that the campaign ended too abruptly. I felt that way about Halo 2. I totally disagree with that reviewer. I was very satisfied with the campaign. It upped the action and the ante as it got to the end battles. The story was cohesive and helped tie some of the confusing events of the last few games together. As far as the campaign, the only issue I had with it was the marine A.I. There were times when I would call in a vehiclle drop, and the idiot would just stand there and get killed. *eye roll* Other times with the car full of marines, they aren't shooting as much as they need to be. I remember in past Halo games your A.I. marines would sometimes drive vehicles and help out more. I wish that would happen here. Like if we pull up in a Warthog and I see a Ghost. Let me grab the Ghost and someone else take the Warthog! Smh...otherwise I felt like the campaign was great. The multiplayer is cool. I don't play it often because I don't like people, but it still plays smoothly. Can't wait for co-op campaign and to see what the future holds."
trose6025,"Dec 19, 2021",0,"We have reached the state where Halo gameplay and story no longer feel like Halo. Everyone praises this game as a return to form after Halo 5, but if anything it continues along the trajectory of shallow story, horribly muddled lore, and repetitive and gimmicky gameplay. I suspect the next game in the series will be ""Assassin's Creed: Halo"""
CicNasty,"Dec 19, 2021",10,"Being a longtime Halo fan, I didn’t think 343 was capable of making a Halo game that captured that nostalgia from the original trilogy but adding too it. Great campaign experience with more to come in the future! Multiplayer CAN be the best in series history but 343 needs to add more maps, modes, fix progression system, and chill on MTX. Overall a top tier Halo experience with a great future."
Cesar8,"Dec 18, 2021",8,"Un titulo muy esperado y que a la vez tuvo muchas caidas durante su desarrollo y despues de 1 año de retraso ya tenemos el resultado final de este titulo. Empezando con la historia, me ha parecida buena, nada extraordinario que a la vez si lo piensas bien, es algo corta, la cual el juego depende mucho de los encargos que hay dentro del mapa para extender mas la duracion. Algo que a mi parecer no me sigue de cuadrar es el hecho que en cada Halo apartir del 4 cambian la amenaza que hay en el universo, por ejemplo en Halo 4 la nueva amenaza que son los Prometeos, de la cual en Halo 5 pasan a segundo plano y nos ponen que la amenaza mayor es Cortana y sus Guardians y ahora en este juego decidieron desascerse de ella de manera muy facil, al igual que los Guardians, esas amenazas que podian controlar universos completos parece que nunca existieron, pero agradezco que durante el juego nos hayan contado la caida de Cortana y no solamente que se hayan tenido que apoyar del universo extendido para contarnos lo que pudo haber pasado. Otro punto que me ha gustado de la historia es la instroduccion del Arma, que te da un aire de inocencia, de pureza, como de alguien que en verdad nunca ha visto el mal, como si recien hubiera nacido y apenas esta aprendiendo de este mundo y todo lo ve con unos ojos inocentes. Luego tenemos al Jefe Maestro, que me gusto que hayan retomado ese elemento de Halo 4 en la cual nos muestran un lado mas humano de el, nos muestran que tiene sentimientos, que nos hacen ver que el no es solamente un soldado  que sigue ordenes sino que en ciertos momentos podemos ver que aveces esta cerca de quebrarse solo por alguien que considera immportante. Los jefes o los antagonistas principales de este juego, la verdad es que se me han hecho buenos, pero considero poco memorables, siento que en verdad no tuvieron un  momento importante como patra decir esto sera recordado en la saga Halo por siempre o por un largo tiempo. Hablando del mapa o como el estudio lo llama un mundo semiabierto me ha parecido hablando de la saga Halo, un gran apunte para lasaga, algo que ya necesitaba, aires frescos para llevar esto a otro nivel, pero si hablamos de este a nivel general en comparacion a otros titulos en el mercado, se me hace un mapa algo verde, en donde en verdad se nota que este es el primer mundo semiabierto que hace el estudio, se me hizo que le falto mas variedad de biomas en el mapa, y mas sabiendo que la saga nos ha entregado mapas de playas, biomas nevados, deserticos, pantanos etc. Siento que este lo hicieron de una manera de ir a lo seguro, pero espero que durante las expansiones que tienen planeados, saquen esos biomas que hacen falta para darle mas variedad al mapa. Hablando de las misiones secundarias que hay en todo el mapa, creo que cumplen su cometido, hacer que el jugador en verdad quiera ir a explorar el mapa, conocerlo mas, conocer mas de su historia. Pero que eso si, cumplir esos elementos no aportan nada a la historia o hacen algun cambio, por ejemplo, no se ven consecuencias de conquistar las bases enemigas, de la cual tristemente cae en lo repetitivo o inclusive en un par de ellas son casi iguales y ya sabes que hacer. Otro punto importante que agregaron fueron los diferentes bosses en el mapa para ir a matar, me ha parecido un gran añadido dandole un poco mas de razon para explorar y tomar las armas que te dan al eliminarlos, pero tristemente, vuelvo a los mismo, no se ve nada afectos en la historia o el mapa tras irlos matando. Otro de estos puntos han sido las torres de propaganda que el mismo juego aveces te da a entender lo que le puede pasar a quien habla si sigues destruyendo las torres, pero pasa lo mismo las destruyes, pero no pasa nada, nos sabes tan siquiera si le paso algo al encargado de las torres. El apartado artistico me ha parecido algo increible la verdad, en el mapa la verdad aveces te quedas sorpendido o embobado por los paisajes y se me ha hecho uno de los puntos mas fuertes, no solo en los paisajes sino tambien algunos efectos de luz, particulas o interiores de estructuras. En el apartado sonoro, Halo nunca falla la verdad combinando sonidos nuevos y a la vez sonidos muy clasicos de la saga y eso es algo de agradecer. La verdad un titulo increible que tiene sus errores que muestra una vez mas que es su primera vez estando en este nuevo apartado pero que se agradece por llevar a la saga a un nuevo nivel y haciendolo con amor, espero que con el paso del tiempo ellos vayan aprendiendo, que vean sus puntos debiles y vayan superandose."
Sebyiscool1,"Dec 18, 2021",10,I played halo ce and halo 2 and this is just a great game. Multiplayer was  great but the campaign was just God tier. Definitely worth goty
Bilacomy,"Dec 18, 2021",10,"Congratulations 343, you finally understood what halo is about and made us a great game"
Julio_Ortiz,"Dec 18, 2021",10,"This game is a masterpiece, 343i managed to not just improve their past mistakes but actually deliver an adequate Halo game in every aspect. Halo Infinite is a respectful homage to the roots and identity of the saga while innovating in every aspect. A well executed story with an astounding arch, beautiful and truly next-gen graphics, incredible soundtrack, amazing gameplay and mechanics. This well crafted campaign is brimming with life, from the believable enemy outposts to the survivors from the UNSC wreckage you can find all over Zeta Halo. The verticality and improved movement thanks to the Grappleshot is phenomenal, the new weapons and vehicle delivery service is great, and the overall design of this ring world is mesmerizing. I wish the campaign was longer, however the replay value is an evolution from all Halo games. A total success."
SebasSC11,"Dec 18, 2021",9,"A nice Halo game, excelent shooter experience. The game adds new mechanics and has an excelent campaing. I recomended this game"
Bfctrick,"Dec 18, 2021",9,"Before this game didn't really play any halo since halo 3 as it got slightly stale but I decided to try this and overall its a really good game best one I've played all year.

Hopefully more dlc will come and the game continues to improve in the future."
ReVdxGlitchesx,"Dec 18, 2021",2,"You know I am surprised that this game has been so highly rated so far. For me it just falls flat. Don't get me wrong Infinite has some great ideas such as the boss fights and the open world, but the game as a whole does not stand up to the past games. Let me explain. And yes there might be mild spoilers, but I will try to keep them to a minimum.

First off the open world is very repetitive. I'm not talking about the environment or the graphics, but the missions you can complete in the open world. First of there are 3 basic missions you can do: saving squads, Boss battles, and capturing FOBs. There are about 47 of these missions give or take. I might have missed a few, but the thing is at the end of the day all these missions are the same. Kill all the enemies in the area. Well that's ok and its fun to wipe out enemies. There are a few variations in the boss battles and some have different kinds of enemies, but they really are just the same. Doing the missions over, and over, and over, and over, and over again gets boring and a little grindy.  Some games try to over come the grindiness by making the boss battles harder. Which although it might be the same mission you still get satisfaction, because at least it was hard. Well in this game these missions get easier. The primary reason for this is because as you progress these side missions you get different vehicles and weapons. So you get to a point were you can spawn a tank, wasp, sniper rifle, or a rocket launcher whenever you want. As you can imagine this makes the game pretty easy.

Secondly there are about 7-8 what I would call mid tier missions. These are missions where instead of clearing out a whole base of enemies you destroy fuel silos or ammo machines. However these too are also fairly similar to each other and none are particularly difficult, and again get easier because of the whole weapons and vehicle aspect.

Lastly, I believe there are about 13 Main Missions. These are by far the best part of the game, or at least they are what I enjoyed the most. However, they took me the least amount of time to finish. I completed the entire game in about 24hrs of casual game play. This is for all the missions not just the main mission. I was not trying to go anywhere fast, and most of my time was spent completing all the side missions. I was kinda surprised that the game was fished so quickly, and in the end I was left wanting more, because I felt like the story was not even that developed yet. Also, without giving too much away they really rely on emotions of players who have played halo in the past. What I mean is I believe the campaign will be much less enjoyable for people who have never played Halo as they will not be as emotionally invested. I definitely expected more from the campaign of this game.

In the end I personally believe that this is the worst Halo game of all time. The open world is nice and graphics are good, but the missions are repetitive. The whole game takes about 24hrs to complete everything if you are taking your time and enjoying the sights. For an open world Halo game it defiantly falls flat. There are many other mission possibilities, but they chose to be lazy. I hope that this is not the trend for Halo. Although I know this will fall on deaf ears, and I hope you will disagree because then at least you had fun right?"
Antonette_87,"Dec 18, 2021",9,"Halo necesita un cambio?
343I si piensa que sea así haciendo que en vez de que la historia transcurra en niveles, transcurra en un mundo amplio y semi-abierto, y aquí esta el primer problema... Halo Infinite tiene un mundo vacío, no lo digo porq no haya cosas que hacer en el mundo, donde tiene varias misiones secundarias, aunque sean repetitivas a largo plazo, pero el problema se indica cuando nos paseamos por el mundo a explorar, no hay vida, tal vez un par de enemigos y 3 ratas pero no es suficiente para un juego de esta escala. Halo Infinite fue criticado por sus gráficos razón por la cual se retraso un año, bien han mejorado los graficos a comparación de la demo de 2020? sí. Halo Infinite tiene buenos gráficos? No. Halo Infinite puede ser bonito en espacios cerrados, pero en el mundo abierto, cuando estamos en una cima de una montaña o montado en un waps, vemos que a lo lejos se ven arboles y lagos con unas texturas pesimas, sin contar de que hay un poping excesivo y algunos bugs visuales, haciendo que la experiencia sea afectada negativamente. Aunque no todo es malo en Halo Infinite, tiene una muy buena historia con nuevos personajes, con conflictos internos, y todo eso sabe hacer muy bien Halo Infinite hacer que los personajes sean creíbles y entrañables, y añadale las grabaciones donde nos cuentan relatos de los spartan o marines en el anillo o en la caída del Infinity, el punto de vista de los desterrados, como alaban tanto a atreux, archivos forreuner que añaden lore a la saga y también conserva ese misterio y misticismo durante toda la entrega, recordando a los primeros Halo. Porq este Halo recuerda mucho a los primeros, con escenarios semejantes, con el gameplay haciendo que sea un halo moderno y que se siente como halo, el online es similar al de Halo 3, y el online es muy bueno pero se sieente incompleto sin el modo forga, pero aún así me parece un online muy bueno aunq sea incompleto."
Bicla,"Dec 18, 2021",10,[SPOILER ALERT: This review contains spoilers.]
InfernalD,"Dec 18, 2021",10,"343 nailed it out of the Park, A New Halo game that may exceed the original trilogy. An intriguing open world and story, beautiful environments, intense multiplayer. Crossplay, F2P, Single Player, Splitscreen! The Developers are quick to address any issues with the game immediately and have been entirely commendable thus far. My Personal GOTY and I expect I'll be playing this game for a very long time.

Multiplayer is Live Service so I expect the best is yet to come. (Forge,Customs, Co-op, Story DLC is coming!!!)"
MachoBrizzin,"Dec 18, 2021",9,"After playing the campaign through to completion, and spending over 24 hours of gameplay in Multiplayer, I can say that Halo Infinite is a testament to how well the tried-and-true formula of the series can stand against the test of time. This simplified shooter gameplay has been evolved in a natural, organic manner that truly feels like a finally worthwhile sequel to Halo 3 in 2007.

It focuses on the ""equal starts"" that are core to good Arena shooters, but expands the player's options by adding to the ""sandbox"", giving the players so many interesting toys to fight over and use.

The multiplayer component is definitely missing tons of legacy features, however, and suffers from quite a few bugs (some game-breaking) on PC.

The campaign tells an incredible story shrouded in mystery (intentionally). What happened between Halo 5 and the present day is gradually discovered by the player as the conflict with the new faction, the Banished, escalates. The open world gameplay is incredibly fresh and in no way ""ubisofty"". It takes the exploration aspects Halo: Combat Evolved's second mission ""Halo"" and expands it on an epic scale. You won't be hunting animals, crafting equipment, or even obtaining side quests from characters. The story is told in a very linear way, while also allowing for free exploration at your own pace. The narrative is not hindered by this.

The exploration is incredibly involved and organic as well. There are so many things you can encounter that's not marked on the map. Things from structures, artifacts, and conflicts. There's surprisingly so much to do. Halo Infinite has re-invented the Open World genre in a way that feels like a natural extension of its traditional shooter gameplay."
DanyGG_,"Dec 18, 2021",0,"ESP. Exelente modalidad de juego, campaña y sobre todo una carta a los fans y a los nuevos para darnos un gran juego. Gracias 343
ENG. This is a nice game, the campain, multiplayer and after all this is a letter for the fans, 343 give us the game we want of halo and the only thing i need to say is. TY 343"
SmartAlec775,"Dec 18, 2021",9,"Most fun I have had in a Halo game since Reach. Great gameplay, sandbox, and the grapplehook is awesome. The campaign was good but would have liked to have seen more biomes like desert or jungle. Multiplayer is a blast but could use more content. Overall great game."
Britt_,"Dec 18, 2021",9,"The campaign is something to experience, it isn’t short like other halo campaigns. Since this game is open world you can explore for as long as you want and find collectables and save marines. The boss fights are absolutely incredible and are each unique, the ending boss fight is a little bland but everything else is top tier. Multiplayer is a bit of a mess currently but can be easily fixed. All in all, a great game that saves Halo."
ShervinGrey,"Dec 18, 2021",10,Best game ever.  The grapple hook is amazing. The story is marvelous and the multiplayer is breath taking.
carlosgraph7,"Dec 18, 2021",10,"Halo ha regresado por todo lo alto, no estaba muerto andaba de parranda. 100% recomendado."
Pruy_87,"Dec 18, 2021",10,"Halo Infinite es el videojuego más divertido que he jugado en este 2021, tanto en su modo multiplayer como en su modo campaña. El frenetismo de los combates le hace justicia a los mejores títulos de la saga y el gancho le da un plus de verticalidad a los escenarios que transforma completamente la forma en la que habitualmente luchas en los shooters. Jugablemente es la evolución definitiva de un Halo, toma cosas de Doom y de Destiny pero no pierde su esencia. La diversión y la jugabilidad es el punto más importante en todo videojuego y debo decir que, al menos en este año 2021, Halo Infinite es el número uno en este aspecto.

Gráficamente cumple con creces pero donde realmente luce es en el estilo artístico del mundo. Zeta Halo es un lugar que quieres descubrir, que quieres explorar, que quieres recorrer, que quieres investigar. Es hermoso el mundo que han construido para este videojuego. Combates y te diviertes en un entorno que rebosa una energía especial.

Sin entrar en Spoilers, podemos adelantar que la historia de Halo Infinite es un guiño permanente a la relación del Jefe y Cortana. Si has desarrollado un vínculo con la IA en entregas anteriores y los desterrados te parecen los enemigos más interesantes en el universo Halo esta historia te va a encantar tanto como a mí. Todo está bien contado, bien narrado, incluso existen momentos que sacuden tus emociones y te hacen querer avanzar en la historia para conocer cómo sigue la trama. Excelente.

Respeto las críticas sobre ciertos puntos del juego y algunas de ellas las entiendo. Podríamos decir que su estructura de mundo abierto responde a la tradicional y ya agotada fórmula de los Assassin's creed. Pero, al igual que ha ocurrido con Ghost of Tsushima, el combate es tan divertido que limpiar las diferentes zonas del mapa no es tedioso sino todo lo contrario. Zeta Halo es un enorme parque de diversiones en el que puedes hacer destrozos en todas las instalaciones de los desterrados.

Cierto es que los escenarios interiores se tornan algo clónicos como han asegurado la gente que se sienta a jugar al juego con cara de culo intentando buscarle algún defecto. Este es un aspecto que ha perseguido a la saga siempre, Halo Infinite no es la excepción. Teniendo en cuenta el gran mundo que han construido lo cierto es que se hecha de menos un poco más de esfuerzo para currarse más los interiores. No es que estén mal diseñados, algunos son realmente hermosos, pero las salas son demasiado parecidas entre sí. Esto puede llegar a molestar porque realmente es un punto que no está a la altura de todo lo demás.

Sobre el multijugador solo puedo decir: Gracias 343I . Admito que me estaba quedando fuera de absolutamente todos los shooter multijugador online del momento. Call of Duty, Fornite, Valorant,
Battlefield... todos respondían a a la misma fórmula que se me hacía ajena. Jugar al Halo Infinite Multiplayer fue como volver al Quake III Arena pero con un juego digno de la actual generación de consolas, con la tecnología punta del 2021. Ojalá las próximas mejoras no alteren su esencia.

No soy de escribir reviews pero creía que en este caso todo lo que me dio el juego merecía que vuelque mi experiencia en estas líneas. Espero que mis impresiones le sirvan a otro usuario."
KingHenry2K,"Dec 18, 2021",1,I was highly disappointed thought it was gonna have a bunch of cool new modes but you can't even choose ones you like. Pop ins are out of control. Its a better multi-player than the last one but that's not saying much. It's fun and free and thats all that saves this game.
VisualPenny690,"Dec 18, 2021",8,"Bom jogo de tiro, o melhor dentre os halos. Gráfico bonito, jogabilidade excelente (pra mim o diferencial), e uma história muito boa e bem contada. O defeito que eu encontrei foi  a repetitividade de inimigos e cenários, de um jogo desse tamanho e importância eu esperava um pouco mais."
HouseOfX,"Dec 18, 2021",1,"Game is super boring, really repetitive and it takes like 9 hours to complete. All the changes they made,  make it feel like Call of Duty. People like to hype this game for no reason."
Sovanngamer122,"Dec 18, 2021",10,I have a laugh when pony try review boom Halo infinite and failed I can't imagine how much they cry btw it **** good halo game
Luffy3131190,"Dec 17, 2021",9,"Halo is back again. Very nice toy especially indoors. He wanted a little more work abroad. Not that it is not beautiful, but it is not as internal. The theme for me is the best Halo with various. Fantastic battles and a fantastic Ai. The feel of the guns when shooting is even better. I would put him in the negative that he does not have the co-op from the beginning"
Matrix324,"Dec 17, 2021",10,Halo infinite es un juego bastante bueno y si ningún tipo de dudas el juego más completo de la saga. Lo recomiendo.
kasproviez,"Dec 17, 2021",0,"looks like 6 years of development and can't even get the basics right of the halo franchise.
Sad that people don’t know what a good game is anymore… yeah voted game of the year because of the **** ton of marketing money being paid to companies to hype up a game that’s barely even finished or good. And if you think its a long story mode think again. Take out all the ridiculous side quest (repeated boring task) and time waster content its actually about 5-7hrs of story like the last halo. The story would of been fun to play if they didn’t make map of a bunch of **** cliffs,rocks, trees that make ground transport unfun. Game actually felt good when you unlocked the flying aircraft … when the game is basically over. Im tired of these paid reviews of saying “oh game isn’t perfect so I’ll give it 10 stars” . Go play Assassins greed a open world game than play this garbage of a open world take. 343 industries still trying to copy bungie developers who actually know how to execute an idea. Also lastly how you gonna blow up the infinity ship and not make that part of the main story just little audio files of what apparently was an entire epic battle like wtf the story should of been more than waking up on a halo ring after the cliffhanger of the previous halo"
Pkm21,"Dec 17, 2021",8,"Es un gran juego para ser el regreso se halo a un nivel más alto de lo que nos había ofrecido 343 con sus anteriores entregas, pero falta mucho por mejorar, sin embargo van por el camino correcto"
Lytelcyning,"Dec 17, 2021",10,"I am a massive fan of the Halo franchise. I've been playing the games, reading the books and engaging in any and all forms of media when it comes to Halo since the very beginning. Halo Infinite is without a doubt a return to form. Mixing both classic elements of what makes Halo... Halo! And evolving itself with new mechanics within the game play.

The story beats, music, atmosphere all of it comes together perfectly in my opinion. And this is just the campaign side of things. The multiplayer has had its missteps. But I attribute all of that to the dismal microtransaction system. Throwing that fact aside. The rest of multiplayer is amazing and has me excited for the future of Halo Infinite.

Though some may not agree. This game is an absolute 10 for me. Just from campaign alone. I will be playing through this one a multitude of times and I am SO INCREDIBLY excited for the future DLC coming to Halo Infinite. Further expanding on the phenomenal foundation 343 has built for this game. 343 Industries, if one or more of you happen to read this. I hope you all maintain the recipe you have here. Because currently, the flavor of this game is superb.

If you haven't played this one yet, definitely give it a shot. And play the previous entries as well. You wont regret it."
Gontt1,"Dec 17, 2021",9,"Awesome story great gameplay would have been 10/10 but a little too much far cry style ""capture outpost"""
tky665,"Dec 17, 2021",10,"Awesome Gameplay.
Impressive Graphics.
Interesting Campaign.
Amazing open-world Design.
And Well Balanced Multiplayer.

Halo Infinite has that nostalgic Halo feel. I Missed it. Welcome back Master Chief!"
