username,date,score,review
mearlam,"Dec 6, 2014",9,"I played this game for 50 hours and enjoyed everything it had for me to do.
I will warn you that the game is a little harder than the average game these days but with a little patience you get rewarded for it.

A serious quality game that is bug free (a new concept these days), if you want to chop off orcs heads then there is no better"
Heater,"Dec 4, 2014",5,"Played the game for two hours, unlocked a few abilities, and didn't find a new respawn point. I'm not sure how people rate this highly for the combat or for the LoTR feel but this game feels a lot like AC with all the sneaking around and stealth kills. The combat is mashing the attack button with an occasional special move or blocks. Button reuse means you'll accidentally do the wrong move 50% of the time when doing anything other than mashing attack. You can easily get overwhelmed by enemies if you're not careful and if there are ranged enemies in a large group you'll need to hide until you can get a smaller group.

I spent over an hour making my way to the first boss after practicing a few groups fights. I did a couple of side missions on the way and explored a bit but mostly went toward the target area. I beat him in about 30 seconds then celebrated by picking up the rune or whatever he dropped. The tutorial popped up, like it always does after you die or restart the game, which promptly caused the game to hang. I loaded back up to realize I had to do it over again. This along with always respawning back where the game starts just made it feel like I was never going to get anywhere so I decided to set the game aside until it gets patched.

The story actually seems cool, I mean who wants to play through the movies, right? It's an original take on events surrounding the return of Sauron. The abilities and combat style seem much like what you would expect to see in a LoTR movie when you're not sneaking around. The progress of your character being somewhat matched by promotions among the Uruks makes the game more immersive, especially when you seek revenge and they talk about you not staying dead.

When you kill a boss the enemies around you actually run away. How many times have you played a game where you killed a hundred enemies who never had a chance but just attacked you anyway? Who knew the Uruk were so smart? Too bad they are all near-sighted and hard of hearing. Lost count of how many times I stealth killed an orc 10 feet away from his friend, while they were talking, and the other guy didn't have a clue. Was funny to hear them rag on their dead comrades though.

Would have rated this higher if the game showed new spawn locations on the map, made combat a little more complicated or less buggy, and had no bugs in critical story missions. Not restarting the tutorial popups so often would have been nice too."
behnammatin,"Dec 4, 2014",7,[SPOILER ALERT: This review contains spoilers.]
ravennoir,"Dec 3, 2014",10,"Just finished the story for this and its great. Good pace and game mechanics. Ill be continuing to play to get 100% completion, and might even replay it from the start :). Highly recommend. Lets hope for a sequel"
dazerb,"Dec 2, 2014",0,"Awful.
Imagine mashing Batman and Assassins but doing it all far worse. Sound is the worst, bad, inconsistent - after guys are dead on the ground and you've walked away, you hear them scream in death. sound never seems to match gameplay.
Story line is nonexistent. You can only figure out what's going on by reading ALL the little background pieces.
the awful ""save"" moments -  even a quick look at the map takes 10-15s to get into the map and another 10-15 s to get OUT of the map. You really have to decide how much time you want to stare at a black screen to review boss weaknesses.
the 'nod' toward strategy play is about a complete farce.
graphics are really bad. FAR worse than Bman or Assa, I get the limitations of open environment, but you never even get visual 'treat' in the lame cut scenes.
My game froze several times over the weekend mid - mission, causing me to have to reboot and lose progress.
The overall play is repetive and boring. After fooling with it a lot over the holiday, I am bored and don't care if I pick it up again.
I feel like a fool for paying $59.99 for this TURD! Maybe I can sell the game now and get some $ back for  ANYTHING else!"
Murredly,"Dec 1, 2014",8,"This game could easily have been a 9 or 10 but the sheer fact I can tell (or at least in my opinion) that this game was originally intended for last gen holds me back.

It is a fantastic game and an excellent open world. The dark gloomy atmosphere really pushes the idea of Mordor being a dark and scary place but also holds it up on the PS4. The world is big, but there is a lot of empty space filled sparsely with 3-person patrols or just plain empty space. Maybe it was as intended but I assuming this was done because older machines would not be able to handle the clutter. But based on the combat and lack of demanding graphical pieces, I am guessing this was done to make the game accessible.

My only other beef with this game is that the ""main quest"" chain is not intuitive. Maybe I am old but it took me a bit to get into it because the main quests were so far apart and setting waypoints to target them required a lot of back and forth between map-options-map-sauren's army etc.

That said, the dynamic enemies make the game a treat. If you aren't paying attention you can run into a mob of captains and followers - resulting in a brutal and fast death.

There is plenty of trophies for the trophy peoples and there is some replayability with the challenges and different combat styles.

Overall, I would recommend this game to anyone. If you see on sale (like boxing day or week long black-friday) - GRAB IT."
jonnykemp,"Dec 1, 2014",9,"Brilliant game. Finally there is a game from LOTR franchise worthy of everyone's time. Really we done, you find yourself getting immersed into the game and leaving the story on the side. This is a game I cannot get enough off."
Jozefow,"Nov 29, 2014",5,"I dunno, just rather unremarkable and repetitive to me. Once you find a routine that works for killing multiple enemies it will work every time. Fighting the Captains can be interesting but I was pretty much on auto pilot for the entire thing. This going to a spot on a map and finding stuff has to stop. They keep doing for all sorts of games and it's so ridiculous. It's certainly not bad but I doubt I'll do it again. Not as good as a game as Destiny but certainly fewer problems."
Dlindenberg,"Nov 27, 2014",9,Good game with a new perspective. Liked the side missions and main story is verry fun. You have much freedom and can do whatever you want and that makes it verry ammusing. WORTH MY MONEY
ToFewViews,"Nov 26, 2014",7,"Lord of the Rings hasn't released a game in awhile so, We have ""Middle-Earth:Shadow Of Mordor"" to keep it all going. Shadow of Mordor has the same game engine as the Batman Arkham series so it will feel very familiar to some people. The game throws tons of enemas at you at once and gives you some fun and flashy moves to use in slaughtering your foes. The story is alright, It's nothing amazing but keeps you interested.There was a very interesting system of Generals/Warchief you assassinate and progress through. On PS4 the game looks quite nice, big open spaces with tons of destruction and up close things don't lose there beauty. The addition of a Photo Mode in game is also nice,It give's people the ability to capture amazing kills.
At launch the game had a few bugs but with a couple updates released it's smoothed out the game-play a lot. If you enjoyed the Batman games or the Lord of the Rings Universe you'll find this game quite enjoyable with it's fast paced and brutal combat."
TheReviewNinja,"Nov 26, 2014",7,"This game is really, really good until it isn't.

I'll be the first to say, the combat in this game is amazing, the graphics are great, and its stealth is good. However, I found after just a few hours, the game starts to grow repetitive. The first problem is that the story is a huge drag. I often found myself just waiting for the missions to be over. The other problem is that when trying to accomplish the task of killing the five war chiefs, the game falls into a pattern of doing the same stuff over and over again, and never really adds anything new to the game for a significantly long time."
Renzy_Wenzy,"Nov 26, 2014",8,[SPOILER ALERT: This review contains spoilers.]
powerman449,"Nov 22, 2014",6,"Would be a much better game without the massive frame rate drops every few minutes even for a new system. Also could use a complete rework on control set up, current one feel like you are rolling and walking through quicksand in combat and button smashing for the first half of the game."
flipitdave,"Nov 22, 2014",9,"This game out Assassins Creed'ed Assassins Creed. It's a marvelously realized world that doesn't center around knowing the lore of Lord of the Rings. If you don't care about LotR, don't worry, the name is borrowed for marketing."
Game-Master,"Nov 21, 2014",9,"With being a big lord of the rings fan (and Batman fan), I was really excited to see how this game went and I was really surprised with how fun it was mainly because the nemesis system ,Its LOTR and the fighting resembles batman very much in a (good way)

9/10"
meediocre,"Nov 20, 2014",8,"Brilliant Orc'em Up, with various nods to Arkham and Assassin Creed games, mixed up with a Middle Earth setting and a novel enemy system. Hugely enjoyable for around 25 hours or so, then it starts to get a little bit stale. Although I love SP games, I can imagine how much of a laugh it would be to play this co-op, with perhaps a wider range of enemies and gameplay options. Would love to actually create an orc army and attack a fortress or something like in the sequel, of which I definitely hope there is."
HardFinn,"Nov 20, 2014",10,"Exceeded my expectations by far.  One of the few games that balances the main story and open world well.  The games selling point was the Nemesis system which was cool but definitely not one of the standout parts of the game. The most rewarding part of the game is combat.  Most of the time you will feel like you're in that first battle scene of 300...tearing through enemies.  Games like Assassin's Creed have a few death animations where as Shadow of Mordor never feels like they're recycled.

The story is decent overall (better if you're a Tolkien nerd).  Its definitely better than War in the North. I don't have many complaints but the combat does start off hard and then with the addition of new skills and runes it becomes significantly easier.   I'm giving the game 9/10 because I felt the end fight with my nemesis was anti-climatic and too easy. Its not a perfect game but definitely one of the best of the year!"
Purechaos,"Nov 20, 2014",8,"Very fun game.  I enjoyed the open world feel.  Combat was quick and tight, and had pretty good variety although at times could get repetitive.   The nemesis system was fun and interesting.    I would say that the scale of the world is quite small, but a very good first title."
Metamax,"Nov 20, 2014",9,Tis be a good one Capitan! This is a game I didn't have many hopes for tbh. A LOTR game coming out again. Much better game than AC and all around just fun to play. The Nemesis System in Shadow of Mordor is the highlight overall. I'm looking forward to a sequel that maybe takes us a bit further into the lore.
Tamerlanz,"Nov 19, 2014",6,"It is great game when you played half of it, but afterwards it becomes so boring! You have always to do the same thing - kill hundreds of uruks without any plot or necessity to it. All who put 10 to this game have you finished it?"
NoiNorac,"Nov 19, 2014",2,"Don't buy it.

The gameplay is horrendously lazy and the narrative **** Tolkien's vision. If you want something to waste time with and don't care about Lord of the Rings, then buy something else."
Tarthus,"Nov 19, 2014",8,"The game looks great. The controls are crisp. The fighting and stealth kills are satisfying. The storyline isn't very deep, but I feel that everything else made up for it.

The fighting system is very reminiscent of Assassin's Creed, but that's not a bad thing. It works very well in this setting, where you frequently find yourself surrounded by enemies. Manipulating the power structure of the Uruks via killing or branding captains and warchiefs adds a lot of depth to the game.

So others can weigh my opinion against my experience with the game: I beat the game and got all but three trophies."
Barendino,"Nov 19, 2014",8,"With all the triple A titles this year, this game came very unexpected. Shadow of Mordor is a great game with a few down sides. The gameplay is solid but gets a bit repetitive at some point. The world is gorgeous but feels a bit empty in some places. The major down side of this game is that it is way too easy. There is no difficulty level to adjust and that makes the game a bit boring at the end. The boss fights aren't challenging at all. The story is fun, but not really special.

Overall it's a good game, with no game breaking bugs (which is not common these days... *cough*ubisoft*cough*, solid gameplay and great visuals!"
HellOnFeels,"Nov 19, 2014",7,"Grabbed this one with my PS4 bundle. If you really enjoy LOTR you'll enjoy this game, there is enough story to keep you interested, the atmosphere is immersive and the combat is excellent. The upgrade tree's are well thought out and there is a lot to get done. For myself however it played out like another Assassins Creed, the game borrows much of what it is from other games and at times I felt I was playing Destiny with swords, albeit a far superior version. The graphics are incredible, the mechanics near perfect, enemies are challenging and diverse forcing the player to really think about his actions. The open world environment is full of action and provides for numerous surprises, you will genuinely feel as though you've stepped into Mordor. There is however an over reliance on gory finishing moves and the characters are less lovable than I would have liked and several hours in you may find yourself ditching some of the more repetitive aspects of the game. In all a good game but not for me specifically."
sbkw1983,"Nov 19, 2014",10,"Easily one of the most addictive Single Player experiences in years.  And to top it off, it's got a great and original narrative set in Middle-Earth, and which faithfully bridges the gap between Peter Jackson's adaptation of The Hobbit and The Lord of the Rings.

For many years now, I have longed for an AAA caliber Single Player game about Middle-Earth, and preferably having to do - at least in part - with Sauron and The Rings of Power.

For many years, I was let down - until now.  So thanks to Monolith, I now have the game I've always wanted.

Two caveats:

- The PS4 version tends to crash occasionally, but ironically, with less frequency as the narrative progresses.
- J.R.R. Tolkien purists may not enjoy part or all of this game for reasons I cannot comprehend, but valid in their views nonetheless.

---------------------------------------------

Verdict: 9.5 / 10 - Worth every penny.  I just wish that there would have been either an official strategy guide or an art book of the game available for sale, because this is definitely a contender for Game of the Year in my books.

----------------------------------------------

P.S. - UBISoft, please take note of this game.  It resembles Assassin's Creed (of which I am a hardcore fan of) in so many ways, and definitely more than any other third party game out there.

P.P.S. - Here's the bad news for you, UBISoft: Monolith has managed to beat you at your own game by not trying to adhere too much to specific things such as an annual release window, and graphics/polish over gameplay mechanics/fun factor (among other things).  You can do better - I believe in you."
Krazyfool_,"Nov 19, 2014",6,Assassins Creed: Shadow of Mordor.....................................................................................................................................................
kateuptonlover,"Nov 18, 2014",8,"This is an outstanding addition to the Lord of the Rings, and is a great tactical stealth, and adventure game. While it has repetitive missions, the idea of becoming ""leader of the land"" is a great placement to the game."
MattAldridge31,"Nov 18, 2014",7,"I bought this game after the patches so I've had absolutely no problems in that regard. On the other hand I've had a few problems with trying to love this game. I'm a huge LoTR fan and I anticipated this game as much as anyone so when eagerly shoved the disc into my PS4 I pretty much knew everything about it. I'd watched the videos, I'd seen the trailers and I'd watched the reviews - I knew what was coming. However, when I started playing it, it just didn't feel right. The game is very ambitious and the premise is interesting but the way certain parts of it are executed seems a bit rushed and underwhelming. Trekking across Mordor at times can be a chore and completing effectively the same missions over and over again becomes tiresome for me very quickly. I have enjoyed fighting and the main story is very strong in my opinion. It's what's been keeping me going. The side missions however have so far been uninteresting and repetitive. I enjoy the mechanics of the game and the slick fighting is wonderful to watch and take part in. The graphics compliment it well with finishing moves being as visceral and gruesome as expected. All in all it's a good game but not a great one for me. In my opinion it just needed a little bit more time in the oven."
HazardXMediaz,"Nov 18, 2014",9,"It's a game about killing Uruks, but it's a game about killing Uruks that does killing Uruks extremely well. The nemesis system is a real feat in game design, and I would love to see things like this in the future."
AlejandroCano,"Nov 18, 2014",10,One of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of yearOne of the bests games of year
aroddy23,"Nov 18, 2014",9,Heard alot about this game and how it was so great and awesome.....well after spending a few weeks playing it and finishing the story I can say that it doesnt dissapoint. The gameplay is so much fun and non repetative like other games in the past. The challenges in the game are awesome and also the leveling up system is great. The only problem i had was the final boss fiht dissapointed a bit but over all it was great.
d_an_ie_l,"Nov 18, 2014",9,"Very nice game, awesome game play experience and fun .The fight is dynamic even with the free movement. Very interesting story, best game based on the world created by Tolkien."
Unladenswallow0,"Nov 18, 2014",9,[SPOILER ALERT: This review contains spoilers.]
Pacific_Inferno,"Nov 17, 2014",8,"Shadow of Mordor introduces the Nemesis System which is truly one of the best gameplay elements to be introduced into a game in a long time. For a game that would have been boiled down to Batman/Assassin’s Creed combat with Lord of the Rings decals on it, it provided a nice breath of fresh air. Every time you’re killed you’re killer is promoted and becomes stronger. Amug the Fanatical was ultimately my greatest nemesis; I could be out working on a side mission or another story arc mission and out of nowhere he would show up and ruin my day. Tossing taunts and insults into the brief cut scene that acknowledges who the Uruk is and being an ultimate pain in the ass I grew to hate him. It compelled me to continue with my quest, grow stronger and destroy him.
Shadow of Mordor starts out tough, and you die a lot. With this death you’ll continually build up Uruks in the ranks and make them stronger, until you finally become insanely strong and easily destroy all of your enemies. Although it becomes much easier, it doesn’t become less fun. My two biggest complaints are the two random appearances by Gollum, which could have been completely left out and not had any impact on the game, and the final boss fight which was a series of cut scenes and quick time event button presses. Overall, a pretty small list of complaints compiled into a larger list of enjoyable attributes.
TL;DR: Middle Earth: Shadow of Mordor introduces a fun new mechanic in gaming that will irritate and please you at the same time, throw Gollum at you twice for no reason at all and end in a ultimately disappointing boss fight. 8.5/10"
razrien,"Nov 17, 2014",8,"Its Assassins Creed in Middle Earth.
You run around killing orcs.  Then run around and kill more orcs.
Thankfully the kill animations are nice and varied, so it never really gets old, because thats pretty much all you do in this game.
The story is kinda..  meh.
Worth a play through."
Iceberg91,"Nov 15, 2014",9,"Great game,great history,good sound,perfect combat system,this is a GAME ,is very very fun,one of the best game of the **** isn't very long 20 missions are quite but not many,i hope that in mordor 2 they resolves this problem so i will do 10/10."
eatgarlic,"Nov 14, 2014",9,"Even though I am not a fan of Lord of the rings universe I loved this game. It takes familiar mechanics, mixes them together with some creative spark and the result is something very fresh and most importantly: pure fun. I had a blast finishing the campaign and clearing all the side missions and collectibles and would recommend it to anyone."
cntrl,"Nov 14, 2014",8,"9/10
well as someone who expected another poorly made and uninnovative game to make some easy bucks out of the lotr series, shadow of mordor is a pleasant surprise! it is really fun and even though it has some similarities with titles like assassins creed or batman, it is innovative in some areas. the story is fun, the game is good and it looks like it's actually finished and not a beta like many other games that have been released in the last couple of months/years (driveclub, ac unity, ...)
if you like some nice action adventures and the lotr series, you should definitely go for that one!!!"
kafkanian,"Nov 14, 2014",7,"It's a good game overall, with some really nice features like the Nemesis System, the combat mechanics and the skill tree, but the story isn't compelling at all and it becomes quite boring after 6-7 hours of gameplay.
For an open world game, the map is ridiculous. At first glance, you think it's big, but you can actually explore it all on foot in just 5 minutes! You'll be running around the same places over and over again."
ravenheart42,"Nov 13, 2014",10,"This is a very satisfying title, the combat is fresh, as well as the story and the graphics are awesome, with so much to do in this game, and the role you play, I don't get tired of this game, yeah some rieminds me of Assassin's creed, but tha'ts ok with all the other great qullities in this game, a long satisfying game, and you feel like you are definaetly getting your moneys worth"
Jokstar,"Nov 13, 2014",8,"8/10. The good - I really enjoyed the stealth aspects of this game. I loved the stealth kills animations. Sometimes I would just run out of my way on purpose just to stealth kill a solitary orc just because it felt good.

The story is well progressed with some nice animations too.

The bad - Sometimes the character will start climbing walls when you don't want them to. And the killing can start becoming a little repetitious but is saved by the characterisation of the bosses.

Would recommend it if you don't already have it. A bit like the old Tenchu but on steriods :)"
vallentagal,"Nov 12, 2014",9,"It's uplifting to see a game as refreshing as this after spending time with the atrocity that is Assassin's Creed: Unity. Even though it is very similar to other games of the past, it does enough to differentiate itself and improve upon previous foundations."
True_Beleiver,"Nov 12, 2014",10,Great Game one of the best I have played on the PS4 could not put the controller down I think I scared my family with the lack of food and sleep that I got while playing this game Quit Reading and go out and purchase this game
jamesweber,"Nov 12, 2014",10,"This game should definitely be considered GOTY. I don't know if that's an actual status or award, but it certainly deserves it! When this gets the prize I'm going to bump **** In My Pants super loud!"
DeeMoney,"Nov 12, 2014",7,Extremely fun game with lots to do. Can be a bit repetitive at times with some of the combat. But overall a good experience and well worth the time put into it.
Maycolino10,"Nov 12, 2014",9,"I can't remember the last time that I finished a game doing all that there is to do in it. MESOM is a truly next gen game not because of the graphics (by the way are very solid), but for the ideas and the execution of that ideas. Never got really tired of killing orcs in the thousand ways you could doing, and yes the Nemesis system is truthfully awesome. There some flaws of course specially with the character movement (it gets stuck a lot) and parkour, that i expect to be fixed in the sequel , but the combat feels and respond smoothly. Great game, i strongly recommend it"
ToddDow,"Nov 11, 2014",8,"Pretty solid game.  Great graphics, controls respond well, story keeps you engaged, open world (although not very big).  As many have pointed out, it's very similar to Assassin's Creed, and that is a good thing in my book.  My only knock is that it gets slightly repetitive, but not too bad.  Some more variety and a bigger world and it would be outstanding."
Peenusmuncher69,"Nov 11, 2014",10,"If the concept of making orcs your b****s sounds nice to you, get this game. Don't know why I need 150 characters so BUY DIS N KILL ORCS FOOL :) it's fun"
me5ut,"Nov 11, 2014",8,"as a LOTR game, it is finally cover expectations, but a a next generation PS4 games, it is not a Assassin's Creed. overall : 8 , graphs:8 game-play:9 characters:10 story :8 ,gollum: 10 :D , I recommend , you play this game."
Mosh603,"Nov 10, 2014",8,"PROS:
-The storyline is decent and entertaining
-Fair amount of depth in the area of upgrading your character, not a massive amount but it still is challenging to upgrade your character fully
-I enjoyed many aspects of the game's engine. I liked how characters would remember you, and certain specifics about the battle
-The graphics looked decent
-Good amount of game time. I've put 20 hours in and am only 50% complete

CONS
-Warner Bros knocked off Assassin's Creed in many ways and mixed it with their Batman games
-The combat system lacks depth and is repetitive. It is a button masher for sure. All you do is hit Square and occasionally triangle
-Some of the special moves were clunky to use
-The main character could be more entertaining and have some more depth to him
-Only 3 weapons
-Some enemies take too many hits, especially in the beginning.
-The camera is not good. It moves too much and is can be in the wrong position
-The climbing can sometimes be inaccurate and frustrating

Overall, I would recommend this game."
Colinator,"Nov 9, 2014",10,"This game is probably the best game I have on my PS4 right now. The graphics are great. Combat feels like Batman and Assassin's Creed combined. The open world is near perfect. The only problem I have with Shadow of Mordor is the annoying difficulty. Sometimes I feel like I'm trying to play Assassin's Creed with my hands cut off!!! Being a huge Lord of The Rings fan, I love this game. Oh, and just so some of the haters out there understand, this game was made by the people that made the Arkham games. So stop complaining about how similar they are!!!"
Tom360,"Nov 6, 2014",8,"GREAT GAME. I question the replayability though. I've beaten it twice now and I doubt I'll get much more use out of it. Wishing I had purchased hard copy instead of download.

You can tell it's been created off of the Arkham games' format. Has an almost identical control scheme (which is fine by me!). This game shines when in the heat of combat, so if that's what you're looking for you won't be disappointed.

An extremely dark game - the opening is pretty shocking. The story is so-so in the whole context of the LOTR universe.

You can tell that the game is being released for past-gen consoles, which I think held it back in the graphics department. A game that came out much earlier on PS4 looks much better than this title. This didn't hold me back from enjoying it, however. I really had a lot of fun dessimating orc armies, then bending them to my will.

Overall, awesome, creative (which is more and more rare these days), addicting, well done!!"
TheFrostyPen,"Nov 6, 2014",9,"Just beat the game.  Loved playing through it, loved listening to silly Orcsises...love the gameplay...only bad **** **** confusing...felt **** event for last boss?  Come on...

But besides the very very end...totally worthwhile and enjoyable!"
theFPSyoungGOD,"Nov 6, 2014",7,"when playing this i thought it could be one of the best games ive ever played...then suddenly the main story was done like in no time at all,maybe the least challenging game ive ever played and so little content,the hierarchy system is amazing and more games need it."
colinb93rs,"Nov 6, 2014",9,"I would of given this game a solid 10 however I didn't like how the game started, short intro into the open world and then its left up to you to decide how you want to proceed. Initially I didn't like this but once I wrapped my head around where the game was going, I haven't looked back. Smooth gameplay, awesome cinematics and a very entertaining game. I have seen on a couple occasions that the camera angle does get turned around when a wall is close but knowing this makes it easy to adapt to. Overall, must buy great game for the RPG fans!"
sully22,"Nov 5, 2014",9,"Fantastic game, thoroughly enjoyed from start to finish, There are a few tweaks the developers could have made, for instance the ending / final battles were very disappointing.

Hopefully this is a start to a successful chain of games, each improving like the Assassins Creed games"
Phil_Panteleit,"Nov 5, 2014",8,"Assassins Creed meet Shadow of Mordor. The stealth is not as good as AC. The story is really non existent, however the open world is amazing and there is tons of challenges to complete as well as tons of collectibles to find. Overall, Mordor is a good game and the good out ways the bad for sure."
goliva,"Nov 5, 2014",9,"When you spend 70 bucks on a game, the least you should expect is a master piece like this. SoM has an awesome setting, the best integration between movie scenes and in game content I have ever seen and a vast beautiful open world to explore finding some random stuff to do the same way you could find it in Red Dead Redemption but with a strong influence from Batman Arkham series and Assassin's Creed series. I don't like Lord of the Rings lore... I even hated it, but if you like epic games and Orcs (specially killing them) you won't be able to stop playing this. Also there are lots of collectibles and additions to complete. One of the most interesting things is also the way Sauron's army has its own living hierarchy. For an instance, if you die at the hands of an Orc boss, he will be rewarded with a higher Rank and you will see this in a screen that shows the current army's status, but also other Orcs can kill between them or the recently upgraded ones, taking their ranks. These things make them more powerfull, and is fun to find one who killed you in past again, and get revenge when he is suposed to be more powerfull and brags about thart fact. Also, there are many different ways to kill your enemies or create distractions... to mention one, you can just stay at distance and shot arows to free jailed beasts, and watch how they eat them all... or also runaway to avoid been eaten too! Brilliant!"
Tamel_Eidek,"Nov 5, 2014",9,"Fantastic game in all regards! Well made and stays fun well beyond the storyline - which is a satisfyingly original addition to the LotR universe.

It can be a bit of a one trick pony by relying heavily on it's combat system for all things in the game but that is not a bad thing when the combat system is one of the best in gaming currently - weighty, satisfying and skill based. Compared to other games coming out this generation this one is near perfect. A must buy for any fantasy or action/adventure game fans!"
catsandcaffeine,"Nov 4, 2014",10,"This revolutionary game came into the market not hyped at all, with it's amazing gameplay, it redeems itself as a masterpiece. I'm not a big fan of the Lord of the Rings books or movies, yet this is probably one of the most funnest games I have played in a long time. The nemesis system constantly gives you different personalities to fight and each of their personalities (through strengths and weaknesses) shows in the combat. Although repetitive controls at first, you gain a sense of accomplishment when using your newly-found skills, it's like giving your dog a treat after doing tricks. Combat in this game reminds me of the Assassin's Creed and Batman series, but with a much more eloquent display by having multiple ways of killing Orcs, not just with sword or bow. The sense of equality really brightens up the gameplay, none of your weapons will ever be overpowered, your battle is maintained purely on how you respond to each of your attackers, and the classes differ in each party so you're constantly having to focus on some Orcs first, which gives an amazing edge to the gameplay. 10/10, best game I've played."
Enforcer122,"Nov 3, 2014",7,"The game itself is a solid game. The combat is smooth, the stealth is tactical and it all comes together as an enjoyable experience. I just couldn't help but to feel bored near the end of the game... I had been doing the same stuff for 20 hours plus, the game forcing me to kill all the war chiefs before letting me move on was hugely frustrating. Some of the quests you do also felt meticulous and samey. If you're looking for a game to get plenty of hours out then go for it, but I found the novelty soon wore off."
tekshow,"Nov 2, 2014",7,"The journey to Mordor is a solid game, one built on the foundation of games like Assassin's Creed and Batman. That's not a figurative comment either, it literally steals pieces of those games like the climbing from AC and the combat directly lifted from Batman. That isn't a bad thing, even though WB games might get into some hot water from it legally. If you enjoy the AC series or the Batman Arkham games then Mordor will be right up your alley whether you're into the LOTR franchise or not.

That's where I found myself, I like Orcs, Dwarves and Rings as much as the next guy, but fantasy has never been my favorite genre. I'd rather have light sabers and laser beams like Mass Effect or Fallout 3.

Mordor does what it does well, a great quote ""If you steal from one person you're a thief, if you steal from many you're a genius."" Bruce Lee subscribed to this philosophy and apparently so does WB Montreal. It not only borrows all these facets of Batman and AC, but it IMPROVES on them.

The stealth component gives you more combat options than the big Bat. There's very deft range methods that keeps expanding the gameplay for the duration. There's a huge upgradeable skill tree that will take the longest playthrough ever, or if you beat Mordor in the typical time (about 20 hours) you'll barely be able to open up some of the most impressive skills.

That's all without talking about the nemesis system, which takes every underling and mini-boss from the game and turns them into a living breathing chess piece. Any grunt orc that kills you will begin moving up the Orc ladder. If any Captain or Warchief kills you his notoriety will increase, and so will his power, making him even tougher during the next encounter. Eventually you get the power to brand Orcs with your mark, eventually stock piling nearby gruns to help you take down the Chieftains. After that you quickly get the ability to brand even the warchiefs themselves and therein lies the best strategic idea behind Mordor: Do you brand the Warchief directly, or install fraudulent bodyguards that can help you remove him from his pedestal? Nearly always I found it easier to bring in my Orc trator bodyguards and do the job with me. Then ultimately the most powerful bodyguard takes the recently felled warchiefs place on the hierarchy map.

So it sounds all good right? Beautiful combat backed by two great franchises WB worked on, a good solid graphics engine, new upgrades to the formula and a huge skill tree to fill out.... and you know it's coming, there's a ""but"" in here.

Mordor stumbles slightly for a number of reasons, and some of it hinges on the gameplay and Nemesis ideas. There's always been flaws in ACs gameplay and while not massive some of that is still there. I will say that Tailion can grab a ladder or a ledge almost better than anyone in AC, I never felt like he did the wrong thing at the wrong time because of the game. If I blew a counter or jumped off the wrong ledge it always felt like user error, the way it should be.

It seems that WB was making another game, speculation is an open world Batman game. That might very well be true, but since Arkham Knight is on the way out and is open world the rumor is it was scrapped. WB has made a very well crafted game here, and it's plenty enjoyable, it got me to trudge through blood stained Orcs and the sprawling countryside of Mordor for about 30 hours.

The story is completely bare bones. Wife dies, get revenge, live with a ghots, kill Sauron, the end. There's a few cutscenes sprinkled in there, but it's pretty negligible even for LOTR fans. This game is all about the combat, and some times that's just not that exciting. The world is pretty bland with just two main areas, and strongholds of Orcs littered about. In fact, if you don't spend some hours swinging your sword killing and doing side quests you won't level up enough to have a powerful ranger. I almost completely ignored the main quests of the game for the first 20 hours and just leveled up. The main campaign is almost non stop fighting and often for no reason.

Not to be too harsh, but it almost felt like a LOTR Dynasty Warriors game for the bulk of it.

Finally the Nemesis system isn't as polished as it should be. I died at the hands of Orc captains or higher maybe 2 times during my entire playthrough. Mostly that's because I wasn't afraid to run away, combat in war is about survival and my feet would carry me out of danger. I'd hide for a bit and then exploit a major weakness. Other times I was near death and ran straight to the nearest underling for a quick death. It meant the bottom man on the totem poll got ranked a bit, but I avoided having the super elite Warchief grow in power. You also have a last chance move that saves your neck long enough to get out of most situations.

Mordor boils down to a hack and slash game. It's Batman, but 100% combat focussed. Depending on your mood that might not be a bad thing, I spent 30 hours there. Solid 7."
Kenshiro117,"Nov 2, 2014",9,"Unlike people say Shadow Of Mordor is not a Assasin's Creed rip off, well at least to the extreme that some people claim. I'd like to think it as hybrid of Assasin's Creed and Batman games.
But combat is extremely fun and easy to get into, feeling like you could take the whole army of the uruks at once, but throw Warlord or Captains in and it will be a challenge that most likely will get you killed, fast.
And when you die you can track the uruk who killed you and get revenge, thanks to Nemesis system which is a cool mechanic.
As for the visuals, it is what you'd expect from next-gen game, personally I do not care for such things.
As for negative, after you complete the game you don't feel like doing it again, but I had no major bugs, 2 minor clipping glitches but you could get out pretty easy.
But in the end lovely game, I suggest you get this if you like the genre."
