username,date,score,review
mtav48,"Jan 25, 2021",8,"Hitman 3 is absolutely beautiful with really impressive detailed locations that you have never seen in the Hitman series. The graphic is the best quality in this series on Ultra and 2x Multisampling. It's a good game but it is not an unforgettable experience and also it can not be the best experience of this series. Because there are some problems yet and everything is not beautiful as the graphic!
But whats the problems? First of all, Hitman 3 is too short, You can finish all the game only in One day. Story cutscenes are really numb and I wonder that how did IOI come to do this? Animations in cutscenes are significantly Weak and it's compared to old games ten years ago !! This is the main reason that you don't like to follow the story as a gamer. The second problem is gameplay design, Missions are really easy without any serious challenging. It seems they made it for amateur stealth fans !! The third important problem is AI. I never see the same AI weakness in previous versions like 2016 or 2018. AI problems make the game even more easily. I killed peoples but in-ranged persons didn't notice, even anybody didn't follow me. Mission stories are not many and all of these problems that I said may cause that you even don't like to play the game again!
There is an important note that maybe good or not. Levels are not like before, it's Story-based more.
I think this is good because it causes that you feel some differences in this version rather than before.
I forgot to say about soundtracks. I love the new soundtrack. it's really great."
AgentMC84,"Jan 25, 2021",9,"I really don't understand how anyone that actually played this game, can give it a score of zero? Even though you can complete each `mission rather quickly, it is basically your choice to do so. Each mission can be played and explored in various different ways and there are a bunch of side missions you can participate in. I have already put 12 hours into the game and just started mission 5 today because of the exploration I did so far. There are a ton of unlockables and you can start and end each mission in different ways, so how you approach the objectives is totally up to you since you are the hitman. The story is very well done and I am really enjoying it so far. Overall, this is a very polished game and my experience has been enjoyable."
bobsheets,"Jan 25, 2021",10,"Great game, $60 is a little much for expansion basically though. Also lame can't get it on steam, but I somewhat understand the reasons. It's not a big deal to me, since this reviewing the game not the delivery of the game."
ilozxy,"Jan 25, 2021",9,"People who complain about the epic exclusivity are just dumb. This company nearly went under during development of hitman 2 because square enix dropped them. They got lucky that epic bought them out and epic made a contract with them. I got hitman 1, 2 and 3 for a total of 60 bucks without buying gold edition for hitman2.  The game looks great and in some cases better than cyberpunk. When people say graphics look like they are from 2010, that is actual BS. The levels are massive and the dartmoor map is very cool since you can solve a murder to kill your target. The story is bad but no one plays a hitman game for story, they play it for the replayability and smacking people with fix. Overall I think the game is great and worth playing."
LordBendtner,"Jan 25, 2021",7,[SPOILER ALERT: This review contains spoilers.]
graybies,"Jan 25, 2021",0,Cant even play the game. Single player game that requires connection to a server and the server fails to fetch version information every single time. Has been like this since release.
JuanLuisGG14,"Jan 25, 2021",1,Just mind this: YOU CAN COMPLETE THIS GAME IN UNDER A MINUTE. That's a representation of the content this game offers. 60 bucks for the same game for the third time. Shame!
Future_is_Now,"Jan 25, 2021",10,"graphics - 9/10
story - 8/10
level design - 9/10
worth a buy? - yup
recommended"
isayithowitis99,"Jan 25, 2021",10,"Would recommend to fans of hitman 1 and 2. Nothing extremely new, but continues the saga and might have one of the best levels of any hitman game."
flyaway_,"Jan 25, 2021",10,"Very solid game. Runs well, graphics are beautiful and show that you don't really need ray tracing for beautiful reflections."
Independentist,"Jan 25, 2021",10,"I enjoyed playing this game a lot. It was fun and you can replay the levels in many ways. I love the upgrade in the cinematics animation from Hitman 2, I wish Hitman 3 had this level in-game. I feel it could have been a little bit longer for the price. I think the positives are outweighing the negatives by far."
Esi,"Jan 25, 2021",1,[SPOILER ALERT: This review contains spoilers.]
DrakeRemorea,"Jan 24, 2021",0,"Don't buy this if you want to play it in VR it doesn't let you use the move controllers so it doesn't even feel like playing a vr game, instead just some **** game in a really crappy vr headset where you cant even use your hands."
Prun,"Jan 24, 2021",0,"... нет русского языка. Поэтому ""0"" баллов. С любовью из России )))"
lessacebola,"Jan 24, 2021",8,"A ideis do jogo é bem interessante, mas não ter tradução pra português é algo bem decepcionante, ainda mais levando em consideração o tamanho da franquia."
djball,"Jan 24, 2021",9,"Great expansion. Why change a brilliant formula that works.  Perhaps short and pricey, but story and replay are what you get here. Levels a rich, stunning graphics, and a boat load of interesting challenges.  Epic trilogy, that may not be over yet."
Stanton,"Jan 24, 2021",5,"The good: This is a fantastic sandbox/murderbox game, by far the best in the Hitman Trilogy. Adding the levels from the past two games for people who already own them is a nice added bonus.

The bad: This is a single player game that requires internet access to function. Without a constant connection, your progress and achievements won’t unlock, something that is critical to the games great replayability. Unfortunately IOI has dropped the ball in this department, with an initial (forgivable) server overload, but now followed up by lost profiles and a general inability for people to connect.

Verdict: Avoid until IOI acknowledges and fixes the server issues (or even better, remove the online requirement!). The internet requirement is crippling an otherwise excellent game. Poor communication by IOI is only adding fuel the fire. Would totally recommend otherwise.
me that requires a constant internet function to fully en"
Ogog,"Jan 24, 2021",0,EIGHTY quid for a hitman 2 DLC with only five and a third levels? - three of which are rehashes of previous content. plus not even on steam.
cld90,"Jan 24, 2021",0,"The good - it's pretty, the gameplay is Hitman.
The bad - it's unplayable.  It's an always-online single-player game without any servers.  If you manage to connect, you might get 20-25 minutes gameplay before you're disconnected, lose your progress, and have to put down the game."
notacarebear,"Jan 24, 2021",0,"I thought Cyberpunk was bad then hitman 3 arrived.
Graphics are straight outta 2010 wth?
Then the developers came here with fake 10s lol. If you spent your time working on this half-assed boring game *DLC* instead of registering to the site it wouldn't have tanked to 6.5."
marklukin,"Jan 24, 2021",9,"This is definitely the best game in the series from the re-release, especially since there will still be a VR version for this part. But it's a pity that there are no Russian subtitles, it would be just awesome"
Codemaster,"Jan 24, 2021",10,"From now on, EVERY videogame developer who does better job than cdprojectred, deserves a praise!"
Brokenkingdom,"Jan 24, 2021",10,"Epic conclusion to very solid hitman reboot series, seems very underrated already, but it's good."
FFF77,"Jan 24, 2021",10,"@ TheFeanture
Thank god! World of video games will be and would be so much better without toxic whining people like you. Games have never been / never meant to be extremely deep. Sure from time to time Rockstar does some incredible stories like Red Dead Redemption 2, but overall it's not required. Hitman 3 has perfectly decent story for a video game. Would recommend."
TheFeanture,"Jan 24, 2021",0,"The story in this game is awful.... I can't even describe how disappointed I'm. After playing several levels felt a huge urge to stop playing take a shower and read some classic literature books instead... I think after this piece of **** really... I stop playing for a while and back to cultural time spending. Game authors succeed only in one thing - convinced me to not spend too much time on poor quality things like their game scenario.

PS: Feel sorry for the artists. They did an excellent job."
ThousandYears,"Jan 24, 2021",10,"Very good job by the team behind this game, clearly shows that you make good game, if you actually care."
gamingneverdies,"Jan 24, 2021",10,"Really fun game, been playing it two days straight, there's so many ways to re-play levels. Amazing."
MatrixisReal,"Jan 24, 2021",10,"Steam **** anyway, i'm not sure why anyone would care where you play it. On steam there's thousands of fake reviews or reviews by people who know absolutely nothing about video games, so these reviews don't matter at all. What matters is that you can play hitman 3 on pc. What store you use to buy it, is irrelevant. Great game."
Kruger83,"Jan 24, 2021",0,"Не смог насладиться игрой без локализации. Всё, конечно, очень красиво, но без неё играть не буду из принципа. Разработчики забили болт на русский сегмент рынка, значит и он забьёт на разработчиков."
GreyandBlue,"Jan 24, 2021",10,"Positives : 1. it's hitman game 2. beautiful graphics 3. you can replay missions multiple times
negatives : could have 1 or 2 more levels.
Overall : Good game."
russiangamer44,"Jan 24, 2021",10,"One of the best hitman games i have ever played. Levels are so big, beautiful graphics, runs well. Would recommend!"
HaloComesBac,"Jan 23, 2021",7,"good game but not the banger of a finale i was hoping for. First of all there is absolutely nothing new added except a 'camera' which you'll use for 10min most. also there are only 6 mission, appalling for a full priced AAA game. Other than that, it's the hitman you know and love. Expansive levels with huge replayability but smaller than the last games, a good story which has been fleshed out more in this game, and some of the best graphics right now. though there was soo much they could've improved on and added but didn't. AI should've been improved, more items to kill and tamper with stuff etc, so pretty much this is a dlc. for that reason i can't give it anything above 7.5, i expect dlc for the little amount of levels that came."
Steyraus,"Jan 23, 2021",0,"Seriously dozens of 10 out of 10 it's one of them games . tens v Zeroes, score usually works out right when this happen.
Dude what am I missing about the Hitman games they are so boring. You walk around slowly until you find what to press on and then you press on it or pick it up and move it and then keep walking around until you find the next thing to interact with. The things that are fun I considered a failure if you get to a gunfight you get less points and stuff. Who is this game for seven year old people that don't like fun and excitement it's so boring"
prnxx,"Jan 23, 2021",6,"I gave it a 10 just because of some russkies whining about their language missing and giving it a 0.
[edit] ok, after some more playing, I came to a conclusion that this game is just boring. Not bad, but really quite a yawn-fest."
tuesdaysgone,"Jan 23, 2021",10,"Very good hitman game. Best to just ignore these sad haters. Pathetic people trying to ruin other people's fun. But who cares honestly, everyone knows that this game is good, youtube is full of videos praising this game and that's all that matters. All these 0/10's mean absolutely nothing. Great game!"
FrankyK,"Jan 23, 2021",10,"Great game, ends the saga of Hitman after 5 years. The carry-over of my unlocks worked after 2 days. No problem at all."
danielbendix,"Jan 23, 2021",0,Relatively little content for the price. And the gameplay is consistently ruined by the hassle of always online.
Loucetios,"Jan 23, 2021",0,"$60 for half a **** game.

This isn't Hitman 3, this is an expansion pack for Hitman 2 with some improvements. You'll finish the game in a day.

If I'd paid $30 for this that would be fair but there's half the levels here that were in the first two.

Then there's the story, built up so much in the second one and it ends with a massive wet fart honestly. The villain from the last one magically escapes and you have to track him down.. that's it. Woke token black female added for good measure that somehow takes up an inordinate amount of screen time. **** off.

Rip Hitman series, it was a good run."
DecadeReviews,"Jan 23, 2021",9,"Graphics - 9/10
Story - 8/10
Variety of enemies - 8.1/10
Game's length - 8/10
Gameplay - 8.5/10
Variety of weapons - 9/10
General world design - 9/10
Fun factor - 9/10
Main/Pause menu music - 8/10
Sound/Music - 8.1/10
How many times i have finished it - 1
Where does it stand in my top ""1000 video games of all time"" list - 90"
finedog,"Jan 23, 2021",10,One of the best game ever **** should switch main plattform from Steam to EGS.
cli,"Jan 23, 2021",10,A Hitman gives everything the game can give. Do not mind those who criticize negatively as there is no Russian language support.
Flexmygames,"Jan 23, 2021",10,"Perfect conclusion for new Hitman series. Everyone whining about steam version, well your loss. You are missing out, too bad. lol."
cyberhitman,"Jan 23, 2021",10,Are you serious? Nobody needs to translate anything to russian. Russia is not some special country that deserves special treatment. If this game was meant be played in English then just deal with it. Do you even know how many countries don't get their own language version? I can tell you. Many.
TheSavior000,"Jan 23, 2021",10,"Solid enough hitman game, would recommend. 6 very replayable levels and good graphics."
TheAmazingxx,"Jan 23, 2021",9,"Graphics - 8.7/10, Story - 7/10, Level design - 9/10, Characters - 7/10, How fun is it? 9/10"
ReviloRebel,"Jan 23, 2021",10,"Great game... Best Gameplay in a Hitman Game... The new locations are awesome. If you got all 3 Games (Hitman 2016, Hitman 2 2018 and Hitman 3) you can play months to get all the challanges. I think the best Game so far for the new Generation"
TripleBeam,"Jan 22, 2021",4,"this company IO has made the worst iterative changes possible in any video game series. Having perfected the gameplay in Hitman:SA; they've continually stripped and re-added features, from the hideous crawling simulation Hitman Crab-Solution to the barren ""Hitman"" series we know now. This game is closest to SA, although w/o the 1PP camera & advanced AI from that game. Things I hate about new Hitman series and this game are as follows:
- no 1PP camera, absolutely ruins the game from the getgo, the old series was one of the best 1PP in any video game ever. great pacing.
- lazy online focus, SPG so why crappy user missions, 'leaderboards' (all fake w/o exception) and timed garbage DLC - **** off no one cares about that ****
-reduced AI / nerf'd awareness. might as well play with an aimbot / wallhack.
- reduced complexity and systems in every map compared to older games.
Basically it's a Mafia sitiation, where the new devs just aren't as talented as the old devs who work in the indie space now."
vbarbarian,"Jan 22, 2021",10,One of the best games in the franchise. The crazy amount of stuff you can do is insane. **** it's epic exclusive but it's not that big of a deal for such a great stealth game.
timthesmurf,"Jan 22, 2021",10,I think Hitman 3 ended the trilogy in a very different but good way. I didn't expect it to end like this but i really enjoyed it. I also think that the missions have been more interesting sometimes than before.
erixon,"Jan 22, 2021",10,"For me it's a 10. It's a game that I have been waiting for and for sure it's the best hitman.
I'll start from what I didn't like:
-music; the best soundtrack was in Hitman 2
-the fact that they are still working on a method to transfer Hitman 1&2 locations to new game if I have bought them earlier

What I like:
-this game is beautiful and highly replayable
-more story and cinematic features
-great new mechanics, I love the camera and safe codes ideas
-cool locations, Argentina is top
more attention to the story

It's just the perfect ending and I hope that we will recieve a lot of content in this year. I played H2 for about 300h and I that that I'll double this score with this masterpiece. Good job IO Interactive!"
Sweetnesss,"Jan 22, 2021",10,"Good story? yes, Good Graphics? yes, Good main character? yes, Interesting missions? yes"
Moviesaredead,"Jan 22, 2021",10,"Beautiful game that is first AAA game of 2021 and pretty good. Good start for possibly very good year for video games. There's tons of hits coming like Halo Infinite, Resident Evil Village, Far Cry 6 and many more and hopefully they will help forget cyberbug2077."
honestreviews21,"Jan 22, 2021",10,"At first i was hesitant, but then i was like ""it's not made by cdprojectred, so it' can't be that bad"". To my surprise hitman 3 is solid video game."
Break_Down333,"Jan 22, 2021",10,"Little bit short, but overall very enjoyable game. All the hate? just lol, ignore the hate, their opinion means nothing when they can't even point out any flaws and just whine about some stupid sht."
DDD994,"Jan 22, 2021",10,"I'm impressed enough. I mean, let's be real here, Cyberpunk 2077 is now new benchmark for any upcoming video game. And Hitman 3 is very clearly better video game than Cyberpunk 2077, so there's that. It's also good Hitman game overall."
famouslastwordz,"Jan 22, 2021",10,"Solid hitman game, would recommend to old and new fans!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
counting_stars,"Jan 22, 2021",10,It's almost crazy how much care has went into this hitman trilogy compared to what cyberpunk 2077 was. Night and day difference.
lifeiseasy,"Jan 22, 2021",10,"Very good Hitman game, i would honestly say it's best of 3 new ones. Ignore the haters, these are just bunch of sad cdproject fanboys."
Walx,"Jan 22, 2021",9,"This game is amazing , maps are amazing , amongst the best in the series , graphics are beautiful, the story is actually quite good and implemented well , endning is surprisingly good compared to the rest of the trilogy

This game has such low reviews because of mostly stupid reasons , I mean for one half of these negative reviews are just people Review bombing it for being and Epic exclusive , that if just wrong and you can’t change my mind , at least play the game before giving it a 0 star  review it’s a great game , some comment on the lack of innovation or change , fair enough but I absolutely loved the last to game and am still loving it and I personally did not carry over progress , aka I have 17 Maps to get 20 / 20 mastery on , seems daunting but I did all maps in hitman 2 (and legacy missions in that game) and I’m ready to do all of the trilogies maps again , which is proof how mutch I love this game ahaha

And next the server issues , they a worse for some , for me it was just a few hours in the evening and as I’m writing this there is a persistent and Albiet annoying bug where as soon as I finish a mission I lose connection aka get no credit or unlocks for the mission , luckily I have an auto save right before but I understand the pain of those playing on master without auto saves that lost their entire missions progress , and yes I am annoyed that I can’t really play the game

However I’m just ignoring the connection issues and the fact I’m missing a couple items such as the requiem pack from hitman 2 for my review as I’m sure they will be resolved soon

But I do fully understand leaving a negative review , although I do think 0s are to low since you’ve not even played the game hahah , but bad  reviews around 5/ 10 or maybe a hit lower are 100% justified though I think IO would appreciate it if you removed them once it’s fixed as the low reviews  probably gonna scare people in the future from getting this amazing game ahaha"
NetQvist,"Jan 22, 2021",2,"Constant disconnects making me lose progress. Missing Hitman 2 content makes it very noticeable how much shorter this game is compared to 1 & 2. A few of the maps are good but the game is just destroyed by bad publishing decisions & online only systems.
The offline mode is practically useless because you literally cannot save a single thing you do."
BIGPEACE,"Jan 22, 2021",9,"Good end of trilogy! The best i would say!
Very good optimization than in the past parts of hitman game! Nice graphic and gameplay, but disappointed that in the game no present Russian language and another Slavic languages!! It's so sad. And i recommend you play this game necessary!"
XyFeX,"Jan 22, 2021",0,"I would love, LOVE, to give this a high score, i loved the past two games, they were absolutely brilliant... and then I went to play this one on release day. The game didn't open, every time it threw an error, so I went to Epic contact for help (I'm playing the Epic Games version on PC, not console). After over 2 days of various attempts to fix whatever the error is, still nothing, not one thing has changed, the game will still not open, and I don't even know what the problem is. This isn't to say the helpers weren't good, they were patient and tried their best to get the game working for me, but the fact that the game is so broken that after 2 days of help, and 6-7 different helpers giving their opinions on ways to fix it, and I'm still getting the exact same error as before I even asked for help, then something's gone wrong. I have never once had issue with the steam versions of Hitman 1 or 2, and have played many much more technically taxing games on my rig with no issues, and this game won't even start up. it's a shame, I was really looking forward to this game."
arholden205,"Jan 22, 2021",9,"Very epic game. If you haven't played the previous two games then it's probably not great, as the story is only so impactful when you have played the previous 2 games. The gameplay is the main focus of this game, and it is great gameplay, continuing its them of wacky"
bullettime00,"Jan 22, 2021",10,"Hitman 3 is solid enough game to start 2021 gaming season. It's nothing extremely new, but best of this new Hitman trilogy. Really cool looking big levels (by hitman standard) and very beautiful graphics."
sueyourcompany,"Jan 22, 2021",10,Games like new Hitman series makes me proud to be part of gaming community. True passion and hard work.
newGames,"Jan 22, 2021",10,"Cool level design, stealth is nice, graphics shine better than ever. Recommended to all hitman fans."
letthejazzplay,"Jan 22, 2021",10,I would like to thank IO Interactive for making this great Hitman trilogy. Very solid game. These haters are just sad people who very likely play amateurish games like cyberpunk 2077.
theepicness,"Jan 22, 2021",10,Solid work by IO Interactive. CDProjectRed should learn from them how to make working videogames.
youlooose,"Jan 22, 2021",10,"@ Zer0TheHer0, Just to annoy you, i hope they never do it. Solid hitman game by the way."
Life_line,"Jan 22, 2021",10,"All these ""i play videogames since 1980s"" people should just give up already. Very clearly new games aren't made for people over 40. Games are made mostly for people in age range 18 to 38. Hitman 3 is great game. PS: I'm not saying that people over 40 can't enjoy videogames, of course they can, they just aren't target audience."
TheHit,"Jan 22, 2021",10,Thank god there's good game developers and good games in times when awful companies like cdprojectred scam gamers.
GamesMustBeFun,"Jan 22, 2021",10,About million times better than cyberpunk 2077. Very beautiful graphics and fun story.
Andrew21397,"Jan 22, 2021",0,I get it. It takes awhile to design these levels and all the in's and outs of them and the many ways you can complete them but overall this game is completely beyond lazy. Since Absolution came out the engine has basically been the exact same. Hitman 2016 looking COMPLETELY identical to Hitman 2 and 3 with nothing at all being changed or implemented. This game is not worth $60. You have made people pay $180 to own all 3 games that are the EXACTTTTTTT. SAME GAME. It is unfair that you refuse to change anything in the game. Hitman codename 47 up until blood money were all completely different and unique in their own way. Sounds to me like Square Enix is getting knsanely greedy.
aintgood,"Jan 22, 2021",10,"Feels good to play something that actually works, after experiencing cyberpunk 2077."
Cherokee_1000,"Jan 22, 2021",10,"Great game, surprisingly good start for 2021 in videogame terms. Would recommend."
hitmanthree,"Jan 22, 2021",10,"Nice game, beautiful graphics and interesting missions. Might be one of the best Hitman games to date."
BLADExx,"Jan 22, 2021",10,"Feels good to play game from developers who actually have some kind of talent, unlike cdprojectred."
maybetoday,"Jan 22, 2021",10,"Nice game, might have best levels of all three games. Lots of opportunities and cool things to do."
flowflow444,"Jan 22, 2021",10,"Solid Hitman game, would recommend to all stealth fans. If you are huge cod fan, maybe try something else lol."
thetruehero,"Jan 22, 2021",10,"Well it's about million times better game than Cyberpunk 2077 and that's all that matters really. It's not revolutionary, but these developers at least care about games they are making."
xartemporas,"Jan 22, 2021",10,"Good gameplay, good graphics, ssr reflections is a nice addition, plays super smooth on pc, replayability at its best. Recommended."
nnnpppvvv,"Jan 22, 2021",0,"непростительное отношение к русскоязычному сообществу игроков. пусть разработчики сами играют в свою игру, если пожалели несколько баксов на перевод пары страниц текста."
ArthurJoelLeo,"Jan 21, 2021",0,"AI is totally awful, they're barely responding to a crime when they see a dead person. Also, there's no breaking neck animation, if there's no neck break animation why we're breaking people's necks? It doesn't make sense. Good graphics with bad animations, it doesn't deserve $60. It supposed to be around $40 or $45, not more than that."
KieranGG,"Jan 21, 2021",8,"There are, without a doubt, some great levels in this game. It feels like everyone has a unique twist and each point has its own merit, but I feel like they may of overdone the size on some levels.
At the China level, for instance, you feel like you want to explore and conquer but not only are there two difficult targets but also an additional objective later on. Not to mention that each objective has its own 'disguise' progression meaning that when going from target to target, it feels like you're almost restarting the level.
I think the bank level from hitman 2(?) is a better example of this. One target, one additional objective with different ways to achieve it, and much quicker overall.

The problem is that in Hitman 3, the levels are supposed to be long it would seem. I've heard some criticism about the final level of the game but I feel it's one of the better levels for a finale. It is very linear (and I still haven't figured out Suit Only Silent Assasin) but it makes you feel unstoppable and ends in a pure sense of power. Bonus points for including a secret ending.

Overall, not a bad game. I much prefer the smaller levels of previous games but that's very much my preference. I think the devs were really trying to show off the scale and ambition of their levels and I'm hoping they can use this updated version of the engine to release smaller levels like Bank or even Hitman 2's starting level."
stephen8454,"Jan 21, 2021",0,"One of my favorite all-time games despite not liking the clownish parts of older versions. This new trilogy is great, I definitely want to see more with more abilities, tech, etc. but really happy to be playing another Hitman game"
Tabare,"Jan 21, 2021",10,"Excellent gameplay. There were server issues on launch day, as with any huge launch.  But the game is running smooth on PS5 now.  The levels are fun, and I can spend hours replaying them."
Lobo720,"Jan 21, 2021",10,Hitman 3 is more of the same but it have awesome graphics and the vr really add somenthing new
er1kane,"Jan 21, 2021",5,"Massively disappointing considering its potential. Maps compared from the first two games to the third one is like night and day. Maps feel very small and rushed and lacks content with some maps containing quite uninteresting gameplay, lacking a lot of the things that in my opinion made the first and second game so good. Not even mentioning that one of the ''maps'' isn't even a map. Expected much more for a finale of the series."
sfgsdgsfgsdg,"Jan 21, 2021",10,"This game is amazing in every aspects,and is the best of this   new trilogy"
AngryYoshi,"Jan 21, 2021",10,I am new to the hitman series and I love this game and the levels. It has great gameplay mechanics.
crabbyboy9,"Jan 21, 2021",10,This game is incredible with it's deep gameplay mechanics this is definitely the best game in the trilogy
odysseus420,"Jan 21, 2021",10,This game is epic and win. IOI has done it again. There's a massive amount of content in there especially considering you get Hitman 1 levels for free for a limited time. I wish it was on Steam instead of the Epic Fail Store but whatever I might grab it next year.
