document_no,dominant_topic,topic_perc_contrib,keywords,text
1542,1,0.5568,"alien, time, go, hide, see, run, walk, first, save, back","- buggy
- uses save points that aren't frequent enough"
1543,3,0.4145,"really, feel, make, well, much, gameplay, great, alien, story, thing","I really really wanted to enjoy this game, and at points I did. However, I must give it a reluctant thumbs down for reasons that will be explained.

Pros:
-Amazing Atmosphere that perfectly captures the feel of the first movie (and to a lesser extent the second).
-Terrifying gameplay that initially is quite interesting.
-A world that is rich and full of lore.
-Good equipment, decent crafting, good progression of weapon acquisition.

Cons:
To be honest, there's only one major con that I can think of, and it's the con that prevents me from giving this game a thumbs up. This game is basically a Waiting Simulator. You spend the vast majority of your time waiting for the patrolling badguy (usually the Alien) to move away far enough so that you can jump into the next box/locker/hiding spot a little bit further along the path you are taking. The interval of actually being able to play is so low that after 20 hours of this, you start to realize that you've spent at least 75% of your playing time just hiding and waiting.

This is interesting and terrifying at first, but after many, many hours of the Alien ALWAYS knowing the exact area you are in at all times and deciding to patrol that area over any other area, you start to become a bit bored. You get maybe 10 second intervals to actually play, then boom, it's another 2 minutes of waiting for the alien to go away. Yes, yes, some will say that you can craft things to distract the alien, but that's only a temporary solution. 

I swear, towards the end of the game, I just wanted to play the damn game! But I rarely ever got a chance to take in the amazing environments or interesting bits of storyline because my entire screen was the view from the inside of a locker or cabinet, etc. The player is given some amazing tools, tools that in any other game would restore a bit of agency to the player, allowing them to control their own destiny. Yet, just as in the beginning of the game, you're entirely dependent on the patrol schedule of the alien and its perfect awareness of your general location.

Halfway through the game, an event happens that enables you to move more freely for a duration of time. This was the best part of the entire game for me and was extremely fun. However, once again, the game decides to return to its roots for the remainder of the game.

In short, it's easy to avoid the alien, but you end up spending the vast majority of your time just hiding.

Maybe some people like this type of game. If you do, then I recommend this game for you. I prefer a little more agency in my games. I felt like this game would have been better off as a movie itself rather than forcing players to wait....and wait....and wait....and wait.

Verdict: Game concept, great atmosphere, great enemy in the game, great story and interesting developments....all of which are wrecked by the game's overpowered AI and obsession with making you wait. This is barely a 8 hour game that has been strung out to a much longer game time primarily because of the forced waiting.

P.S. - The ending is a little lame. Just a little. About 30% lame.
"
1544,1,0.3791,"alien, time, go, hide, see, run, walk, first, save, back","Good game but the save system is a deal breaker for me. I can restart 20 times a hard part, but i don't want to do again 20 times the access to the hard part. It's just a waste of time and bothers me. I regret to have purchased the game due to this. Give me a quicksave option and i would have enjoyed it. Too bad..."
1545,0,0.3827,"bug, work, crash, fix, review, buy, issue, break, try, problem",How come to ATI graphics comp?
1546,3,0.5417,"really, feel, make, well, much, gameplay, great, alien, story, thing","Much like I am to my parents, this game was a complete and utter disappointment. 
If you like to just walk slowly for hours with agonizingly slow storyline development, recommend!"
1547,0,0.52,"bug, work, crash, fix, review, buy, issue, break, try, problem","THIS SHIT IS NOT PLAYABLE!!!!

Laggy mouse or controller"
1548,2,0.3656,"enemy, make, gun, player, system, human, save, kill, weapon, level","Another overhyped trash game...(for kids)
i love the movie so i bought it. but this game realy suxx. its not even scary. stupid puzzles like serious sam, boring stealth like riddik and than this crap runaround for absolut no fukin reason... only to push gametime... and than this realy absolute brainless aliens spiting out of the vents so you can see at 20 meters away and never try to hunt you, but get to close and boom the grab you... absolute idiotic!
the controlles are absolute clunky, the quicktime events (that you have to do) are absolute fuktup you nearly never do this at first try and why for fuksake are this damn savepoints places so stupid... you very often watch the ""horror"" movie again and again and again, because you failed at a stupid quicktime-event to the next safepoint... even it would be any good, it killed the last of it. 
the game itself is so damn boring... only the absolute redicules loud jumpscares make you feel uninstalling the game... not scary only anoying. the first doom is scarier than this crap..."
1549,2,0.3141,"enemy, make, gun, player, system, human, save, kill, weapon, level","spooky, aliens not included"
1550,1,0.5631,"alien, time, go, hide, see, run, walk, first, save, back","the first half of the game was quite fine, hiding, exploring... but them it was the same all over and over again - go there click that, go back here turn that, hide, wait, then go there, hide, wait... almost nothing new to explore, to solve, to fight, almost all the same stuff.. being not able to save when you'd need to, some more difficult parts had to be tried many (boring) times to succeed

finally just to see how it ends I changed to novice and made till the end, which dissapointed me too

the game is fun at the start if you are an Alien movie fan, exploring the ship, feeling the atmosphere, but then it gets boring because nothing changes"
1551,3,0.4973,"really, feel, make, well, much, gameplay, great, alien, story, thing","Unintuitive controls (at least for the PC), unclear expectations, and a general lack of direction lead to this title's downfall."
1552,1,0.5145,"alien, time, go, hide, see, run, walk, first, save, back","I want to like this game, but playing it just feels like a chore. While hiding from the alien is suspenseful and fun at first, it quickly becomes boring once you figure out how it works. Hide in one room until the alien disappears, then move into the next and repeat the process. The alien does keep you in constant suspense, but once you die to it more than a few times it stops playing like a horror game and more like a rhythm game, miss one step and you die. It might be fun for some people, but I personally don't like this kind of game and so I can't recommend it."
1553,3,0.4823,"really, feel, make, well, much, gameplay, great, alien, story, thing","What can i say...
[u][b]Special ediotion and dlc are all one big b*llshit.[/b][/u]
they add nothing to game accept the exactly same stuff that is already in it
no sense to waste money

The main game on the other hand - good - too scarry for me to finish :c

You should get this thing, but in standalone, for complete edition i give negative review."
1554,1,0.2874,"alien, time, go, hide, see, run, walk, first, save, back","Well guys, this is a rly tough one. Never before have a seen such a well made enviroment, atmosphere, graphic and sounddesign, the devs should get oscars for their work. So why no recommandation then? Gameplay is mostly enjoyable, however, some major mechanics are  goddamn awefull. 

1. Saving mechanic 
Well i know its part of the thrill if u cant save anytime, however, if u look a point 3, ull understand why a savepoint save-mechanic in this game is just horrible broken.

2. Controlling with mouse and keyboard ...
Are actually a disadvantage ... for example, u cant have a toggled aim, for players like me, that play all their fps game with ads toggle, this is just bs. The game isnt rly about combat, but if u have to use ur flamethrower just to kill those facehuggers, cause ur unable to hit them reliable with guns, and u know u need that precious fuel to deal with the big boys, its just annoying, annoying as shit guys.

3. Unpredictable alien 
Yeah it is in some way, and thats why a savepoint save-mechanic is utterly broken. Some examples. You are never rly save, nowhere, a hide that worked perfect through out all the game, suddenly become useless and the alien just drags u out of locker or from under a desk, without even seeing u before. Sometimes the alien will lock its self and you down a an area with security cams, the alien will trigger them, react to the noise and stay, when the alarm goes off, the alien starts moving again, and guess what, triggers the cam again ... The alien will endure up to 3 flameburst untill it fucks off, u never know if one is enough or not and like a said earlier, its all about that fuel man.

3.5 Crouch Crouch Crouch!
Due the fact this alien is ""so"" unpredictable, it will always just stalk you, ignores synthetics completley and will always stick close to you.*[SPOILER ALERT] There is just not one alien on the station, its infested with a whole brood, so i kind of understand why one of them is always on your toe, but its still just and awefull gamedesign.* There is mod that i would highly recommand if u want to play this game --> http://www.moddb.com/mods/unpredictable-alien-mod
Basically, this mod just gives a real thril of ssudden encounteres with the creature, rather than knowing its there all the time. It will patrol the whole station, not just the small area u r currently at. Without the mod, u have to crouch almost continuesly through the alien levels, With the mod, u can walk or run sometimes and just need to be super stealthy if the alien is on ur toe. Also like a said earlier, those rdm encounteres make the game far more thrilling.

4. Story. Guys the story, man the story. It starts so fucking good, just to become that common aliene franchise canon at the end. The company wants to preserve the aliene rather than killing it and sacrafices willingly every human to achieve this goal. *[SPOILER WARNING] Why the fuck is there and alien queen aboard? Well u dont see her nor have to fight here, but you know some parts of the sevastopol are just covered in this organic structures known from the movie, and that imho, is a proof for the existence of a queen. Since when are aliens able to just have a walk in space, they dont need to breath, they dont freeze??? WTF??? Of course, somehow the aliens get aboard the torrents, the rescue ship, despite, beeing blown away by a gravivity blast 3 seconds earlier ... But u know aliens can survive in space, probably they are even able to fly there ...*


This rly hurts, to give masterpiece, plugged by mentioned issues a thumbs down. When i finally reached the pathetic, disappointing ending, i just wished i could get a pulserifle and shoot that freaking alien bastard. Will you shit ur pants, playing this at night with headphones? Def.! Will you be so fucking frustrated at some points that u just screw it? Yes, many, many, maaaaaany times.


Get it when its on sale or from a key-reseller, its def. worth 10 bucks, and with the alien mod, its becomes a way more realistic, faster and thrilling game."
1555,0,0.5794,"bug, work, crash, fix, review, buy, issue, break, try, problem","Great game, but crashes regularly. When searching for solutions, it looks like there are none. And they have stopped patching the game. I would avoid it unless you want to waste your money on a constantly crashing, non working game. Too bad."
1556,1,0.587,"alien, time, go, hide, see, run, walk, first, save, back","Visualy the game is very neat but that's the only good point of the game. The game feels like a B movie that goes on and on and on for 20 (!) goddamned hours. Don't buy this game unless your dream is to wander around in the Aliens movie set.
The rest of this review is just devellopment on why I find the game stupid and dull. 
Here is the complete playthrough : -Hey Ridley I have a new plan to kill the alien go there open the red door with the red key and then push the green button three times, oh s**t something went wrong come back. Rinse and repeat x10. 
The crafting system is just pointless, you always craft the same stupid medkit. 
Also the alien is the worst pain in the butt he will ALWAYS be in the same corridor you are in, don't worry he's not specificaly after you he just happened to be there, you know, just taking a walk, wandering by, chilin' in the station, taking a break, killing time, to make sure you have something to hide from or the game would have been pointless ...
By the end of the game you get a weapon to repel him so you can stop giving a damn altogether and sprint to what ever button you have to push next."
1557,3,0.6062,"really, feel, make, well, much, gameplay, great, alien, story, thing","Excellent atmosphere and faithfully recreates the look of the first movie (my first surround sound experience when it was released) BUT as a game it provides a very uneven experience. Some levels are really smooth and (sometimes too) easy; others require and infuriating amount of repetition to get through. My main problem with the gameplay is that FAR too much of it relies on pure chance. The Xenomorph *might* see you under that desk this time or it might not. There’s not much *you* can do about it.

If you like feeling helpless and repeating stuff over and over and over and over, then this is the game for you. 2/5"
1558,1,0.4507,"alien, time, go, hide, see, run, walk, first, save, back","The game was overall dark, I couldn't see anything so I couldn't progress to the part where I can get to a flashlight, and the whole thing was just like a maze so I do not recommend this game, don't waste your money on this.  Maybe if you want get it for $15 or less on sale but not for $40"
1559,3,0.5074,"really, feel, make, well, much, gameplay, great, alien, story, thing","Alien Isolation strikes me as well made. It feels good, it flows fairly well. It definitely deserves the praise it gets for not compromising on suspense, the game forces you to be patient and resourceful, like in Amnesia: The Dark Descent. Unlike Amnesia though, it's ultimately incredibly predictable, and just feels like Doom 3 all over again with uninspired data logs and endless industrial corridors of switch-pulling and doors and flashlights. And also unlike Amnesia, it wasn't... scary...???

Get this game if you've already decided you really want to like it, want your horror genre/Alien fan fix and you won't be dissappointed. Or surprised. 
If you passed over this game on release and you're worried that you missed out on some must-play gem: nah."
1560,3,0.4152,"really, feel, make, well, much, gameplay, great, alien, story, thing",Get's boring pretty fast
1561,2,0.3086,"enemy, make, gun, player, system, human, save, kill, weapon, level","Be prepared to die.....a LOT. The premise of this game is brilliant. Set some time after the first Alien movie, you play Ripleys daughter in trying to find out what happened only to be stranded yourself. You have to rely on stealth and the ability to knock up some, somewhat, useful items, like noisemakers, emp grenades etc. The problem is, the game is unforgiving. You will die so many times that the game eventually doesn't make you scared, it just downright, pisses you off. The lack of save points is horrible as you cannot even save between points on the map. You might see the save point and just reach it when..BAM...you get wiped out by either a gaggle of synthetics or a spike through the chest. You will then have to start all over again from the last save point which is very bloody frustrating. I have owned this game now for a number of months and have resigned myself to the fact that I just can be arsed to finish it any more as all it now does is wind me up so much. It's gone beyond the point of scary or suspensful and is now at the point of ""I wish I had never bought the damn game""

On a positive note, the game is well produced and looks beautiful. The voice acting is top notch and seems to follow canon. Other than that, save your money and avoid unless it drops to a fiver in price."
1562,3,0.8375,"really, feel, make, well, much, gameplay, great, alien, story, thing",Started out pretty interesting and fun but I soon got tired of the gameplay. Played 3.8 hours in total and feel no motivation at all to play any more.
1563,0,0.6244,"bug, work, crash, fix, review, buy, issue, break, try, problem",a litl lagey on windos idk about any othere coputer that has the same problem but other then that its a grate game
1564,0,0.3427,"bug, work, crash, fix, review, buy, issue, break, try, problem","Right off the bat,  I can't put my slippers on !  
Really, slippers on the floor, and I can't slip into them ?
I mean come on  guys,  a little quality control, a little play testing ?  I can't recommend it until they bug patch this fatal error.   Slippers must be wearable.  How can a girl walk about in bare feet?  Do you know how cold these starship floors are?
 Men, typical !"
1565,3,0.5923,"really, feel, make, well, much, gameplay, great, alien, story, thing","The graffix are really nice, the setting is one of the best I have experienced in a game and it all sounds really nice, BUT...

It's too buggy. I'm getting shot through a wall, a door and whatnot of supposedly solid objects by humans with guns. ;_;

[EDIT] I have to be brutally honest and say that this could have been a great game if it wasn't for the poor handling of the enemy AI. Just as in the movie the alien should have been used sparingly. Instead, it got tedious, annoying and lost its scare-factor. I was more intimidated by working Joes and environmental hazard than the alien itself after a while, but even these behaved really weirdly and seemed to be able to look through walls and approach me the moment I got too close to them ignoring how quiet I moved and stayed out of sight.

A few tweaks to the enemy AI and a little less alien presence would have made me recommend this game. The setting is otherwise flawless."
1566,1,0.7443,"alien, time, go, hide, see, run, walk, first, save, back","This game sucks.  All you do is walk through mazes and hide from people, androids, and aliens.  Sure you got weapons, that do absouletly nothing.  Waste of money and time."
1567,3,0.3945,"really, feel, make, well, much, gameplay, great, alien, story, thing","my god this game is bad, real bad.
everyone wants to kill you, the alien is everywhere.
They give you a gun, but it's strongly advised to not use it.
It's a bad splinter cell or a bad metal gear solid using the name of alien.
that's it.

This game has as much mechanics as myst, but has no enigma in it.
Game designer should be ashamed."
1568,3,0.7494,"really, feel, make, well, much, gameplay, great, alien, story, thing","hide and seek with alien .
it was a okay game , close to be really good .
i was having fun playing it , its was ok , not super fun , but not total bothering .
but in the end , no , i wont recommend it .
but get it IF on discount"
1569,3,0.5796,"really, feel, make, well, much, gameplay, great, alien, story, thing","A staggeringly astonishing game world, overflowing with detail and care to the source material, with gameplay that won't let you enjoy it. That's what Alien: Isolation is like.

Isolation's gameplay just doesn't work. At all. At least, not for long after it introduces itself. There's the Alien, the Alien is a walking failure condition made of terrifying death, and at first that's freaking amazing and worthy of praise. The thing scares the hell out of you and turns this into an intense hide-under-the-desk simulator, which I mean in the best way possible.

But then the developers ride with the formula of ""avoid the Alien"" for most of the entire game. When they're not riding that, they're going with weird ""avoid the androids"" FPS-like gameplay that doesn't really work, either.

You have no idea how much I wanted to just enjoy the atmosphere in a way that balanced out being an authentic Alien experience (which it does do) and being enjoyable (which it doesn't do). Having opportunities to explore the whole space station, everything that it had in it, because I was in love with the stupid thing. But the game doesn't let you. Even on the easiest difficulty, that Alien starts to get on your nerves as much as it frightens you, because once it hears, sees, or freaking smells you, you're done. You're dead. You're reloading your last save. There's no way around it. And it moves randomly in almost completely unpredictable directions for no apparent reason, which doesn't help, because it just makes the Alien look stupid, not in any way goal-oriented or intelligent manner--much less, the ""perfect organism"" it should be.

Alien: Isolation is a beautiful, top-of-its-class experience at first. It makes you want to yell, ""YES. YES. THEY MADE UP FOR COLONIAL MARINES. THEY ACTUALLY SAVED THE FRANCHISE."" But the gameplay just doesn't let you enjoy almost any of it due to the random nature of the Alien, its primary gameplay mechanic, and the fact that it's totally unpredictable, but in a way that's frustrating, not thrilling or exciting. The game gets progressively worse as it goes on until it infuriates you, and you might lose interest before you get to its conclusion."
1570,2,0.5292,"enemy, make, gun, player, system, human, save, kill, weapon, level","A game about flee and hide. The graphics and scenaries are wonderfull, and run fine even at medium quality, a miracle nowdays. The story is quite good, near a cinema script. 

The gameplay is not a true Survival Horror or First Person Shooter, as the tags say, because lacks of recourses and options to be so. The mechanics for stealth, craft and combat are insufficient to face a enemy inmortal, ubiquitous, infallible and lethal at first and last contact. 

The Alien AI is cheater: always appears in certain places, even if player are moving very sneak up, and roams open places without any clear objetive, a behavior never seen in any film, specially the first one, that pretends to emule. The player moviment is cheater: can not jump, even little obstacles in corridors, but can climb within ducts (?). 

The concept of realism and fun of developers consists in propose a weak main character for shunning from dangers, dying a lot in learning process, and open dozens of doors by the way. 

There are a crafting system, but although the protagonist is engineer, needs blueprints to make only 9 kinds of things. Besides, is uncapable of to seal any common duct or door. Her professional skill only serves to open them, or to activate reallly useless distractions. 

There are only 8 weapons ingame, of them only 3 craftables and the rest not availables since beginning or from fallen enemies. Only 3 weapons can stop the Alien, none can kill it. Only 2 dispositives can distract it by a time. There are not armours. Maps are lineal and reusables.

In spite of great job of marketing, this product is only for fans of hide and seek, youngsters and impresionable people that believes fighting for surviving consists in avoid the conflict, that violence is not a smart option and shooter games are for dumbs. Flee and hide for survive is the coolest trend in videogames for the smartest ones."
1571,3,0.6349,"really, feel, make, well, much, gameplay, great, alien, story, thing",A must for ALIEN fans.  Xenomorphs exclude.
1572,0,0.5197,"bug, work, crash, fix, review, buy, issue, break, try, problem","So far my only experience with this game is that within 5 minutes of actually playing, I came across a bug which stopped me from progressing any further. I've read around the place in regards to this bug and found different solutions, so far none have worked for me. It seems rediculous that a well reported bug still exists, particularly this long after release. If a fix come through, I'll gladly update this review, but until then this is not a game I can recommend."
1573,1,0.326,"alien, time, go, hide, see, run, walk, first, save, back","it should be called Electrician Simulater 2243... in the future you are an elictrican.. pretty much sums the game up... after a while you get pretty Fuck1ng tired of seeing restore power.. what in the future everything on a spacestation is sh1t and just powers down, or trips a circut.... take away the electrition aspect and you got a 40min game.... most of the game is mindless restoreing faulty comps and doors with no power..gets fuck1ng lame after a while, and i have beat the game and have quite a lot of hrs in it... i just beat it out of spite in the end. was scary at first but as i said..... becomes mindless toward the end cause the creators ran out of ideas"
1574,3,0.4616,"really, feel, make, well, much, gameplay, great, alien, story, thing","In my opinion a big fail. The first 30 minutes build up the tension. Then the game gets repetetive. The Alien runs in circles instead of being a scary silent hunter. As soon as you have the flame thrower, you are OP as f*ck. There is nearly no variation in enemy types."
1575,1,0.3662,"alien, time, go, hide, see, run, walk, first, save, back","I gave this game several times a chance... graphically beautiful, it captures the atmosphere perfectly. Unfortunately, there are several aspects that don't work: 1) Difficulty:  found the game too difficult, even on novice level. I was caught in a hospital level that was so small, I always bumped into the Alien, no matter what I tried. 2) Game design: feel like a ride rather than open world scouting. With save stations to reach, it can be very frustrating to be killed when you've managed to almost finish the mission... you simply restart from last save. 3) Mechanics: The control logic (I am using an XBox controller)  is a mere insolence -- when quick reaction is needed you typically have to use more than one button, ""select"" a weapon while you're being attacked! One word about the atmosphere... yes, it works to have the motion tracker on and listen for every sound above or below you... but boy does it get dumb after a while. There's no logic behind the Alien's movement, it just enters and leaves, just to enter again. You may sit in your locker forever... what a pity... a couple of things are well done, but I must give this game a clear thumbs down. I had my doubts when I saw SEGA was behind. Now I know I was right."
1576,1,0.4219,"alien, time, go, hide, see, run, walk, first, save, back","I really wanted to like this game. I love the atmosphere, the visuals and sound design. They really get that 1970s scifi look right, the voice acting is if not always great at least servicable. In other words, it has a lot going for it. And then it becomes tedious. 

I never got that far into it, never got past that first part where you're supposed to sneak past a group of people. There are power terminals you can hack, but it is never explained what you should try to achieve. The patroling humans can spot you from a mile away, and all have guns. Like, what is this? Why am I sneaking around trying to figure out what I'm supposed to do and getting shot by other humans in an Alien game? After dying a bunch of times, I just couldn't be bothered anymore."
1577,2,0.6107,"enemy, make, gun, player, system, human, save, kill, weapon, level","""When referring to video games, a season pass is an available purchase that includes multiple DLC add-ons, that would otherwise have to be purchased individually. Depending on the game, season passes include varying amounts of downloadable content. Most season passes also include all previous downloadable content released for a game."""
1578,3,0.3567,"really, feel, make, well, much, gameplay, great, alien, story, thing","Poor Development Game, That bad im not going to waste my time writing a full review.

Not Recommend."
1579,3,0.3692,"really, feel, make, well, much, gameplay, great, alien, story, thing","This game started off as fun, but soon became nothing more but a sneak around everywhere mess.  I did less stealth in Thief and Dishonored.  Too bad.  I really wanted to finish this game, but I am stuck at this one area and of course it is a long way off from and saved points.  Having a better save game system would be nice.  I am choosing no because of the very limited save game function and ridiculous hide-take a step-hide-take a step.......routine"
1580,3,0.5824,"really, feel, make, well, much, gameplay, great, alien, story, thing","I cannot reccomend this game. Despite being SUPER atmospheric, Alien: Isolation lacks in the gameplay department. The game can often be rather buggy, with hitboxes that tend to 'snag' on you, less than acceptable AI, and drags on for far too long. While I definitely enjoyed the first half of the game, after that the alien encounters became more frequent, and the game became something more artificial, more scripted, more obvious and predictable. It kept dragging itself longer and longer, forcing you to do rather annoying tasks while you have to evade the AI, which I'd describe as a mix of very abusable, but very unforgiving. The second half of the game became such a grind, such a chore to do, that it killed my enjoyment for it completely. The worst part is I don't see *why* the developer studio felt the need to drag the game on for around 3 to 4 hours, constantly use cutscenes to set your finish line another ten miles away every time you get to it. The game didn't suceed in scarying me, it suceeded in frustrating me. I took full advantage of the crafting system to build items to avoid as many encounters as possible, and so will you when you play this, because this is not a game that will make you feel like you've enjoyed playing it once you see the credits roll. My personal suggestion is watch its story online if you're that curious, and pass this title."
1581,3,0.4744,"really, feel, make, well, much, gameplay, great, alien, story, thing","I really wanted to like this game. The atmosphere, setting, stealth gameplay and story are perfect. The graphics are pretty good as well. But I have NEVER played a game with so many goddamn game breaking glitches and bugs. From randomly corrupted save files to segments of the game that would literally not load at all until I restarted the entire chaper over, to waypoints that literally point you in the opposite direction you need to go, this game takes the cake for the most unpolished turd that a developer has ever crapped out. On top of that, a lot of the game mechanics and level designs are pathetically archaic. I felt like I was playing FEAR or the original Halo at times because the game would give you no clue where to go, or it would tell you the wrong area to search because it's so broken in a dozen ways. If they ever remaster it and fix the myriad of problems this game suffers from, i'll give it 9/10. Otherwise, I give it 5/10"
1582,3,0.3734,"really, feel, make, well, much, gameplay, great, alien, story, thing","I hate  to say it. A complete waste of money. Inadequte controls, video and options. I loved the movies but this game is not worth your time. Boring and really all you do is avoid an Alein. Not to mention you cannot find your items easily. They missed the boat on this one. I gave it a good shot. I read on posts on ""why"" things did not work. Here's the bottom line. I pay money I get product. Don't tell me what you cannot do, just tell me what you can. It is very very rare that I do not finish a game."
1583,2,0.4241,"enemy, make, gun, player, system, human, save, kill, weapon, level","Someone bought me this during the steam sale. I gave it an honest try, but I've got to say... It's not really that fun. At first there was a serious ""Boarding USG Ishimura"" vibe, but then it turns into a brutally punishing stealth game.

I mean, I get that the alien is invulnerable, even if I disagree with that, but the humans and robots are not... But there's not enough ammo and gadgets to fight them, not even if you're very clever, and there's no Metal Gear-style way to assassinate them if you sneak up into melee range undetected. You'll resort to making hit-and-run melee strikes on the robot's backs, hitting them twice quickly with a giant hammer that feels like lovetapping them with a nerf sword, then running to hide in a vent for four minutes to make them go back to their derping-around post, only to do it again, and again, and again. NOT fun, NOT entertaining. I found myself looking for cheats to give myself ammo and gadget-making stuff so I could just have a FAIR FIGHT, and then said ""why am I bothering? I don't even like this franchise.""

And of course, the moment ANY enemy sees you, all of their mates know exactly where you are: justified for the robots (radio,) but not for humans.

In short: It could have been a fun action-horror game with one BIG BAD that you always had to run/hide from, but instead it's just not fun, because every enemy is basically overpowering and there's no stealth takedowns, it is not. Go play Metal Gear Solid V if you want tactical stealth action, go play Dead Space 2 if you want action horror on a giant eff-off space station.

[edit]Post-Completion addendum.
I don't know why I did this to myself. I really do not.
Anyway, with enough modding, Alien Isolation becomes playable; primarily this entails allowing firearms to damage the Xenomorph (Mr. Happy as I had taken to calling him,) which drives him off, greatly increasing the amount of all finished goods and ammunition you can carry, modifying the flamethrower so it eats fuel half as fast, and modifying the item construction recipes so that they also give you some ammo when used.

And after enough modding, the game became... Playable. With a satisfactory quantity of firearms and firearm accessories (bullets,) fighting against hostile humans and androids became fun, but Mr. Happy became more... Well, chasing him off wasn't hard, but he was always present, necessitating frequent hide-tanning, and any one screw-up on my part led to instant death. As it should be, I guess, if that's how you like your games.

Anyway, I suffered through the whole slog to the end, to find out that they... Basically copied the ending of the first Dead Space. SPOILERS BELOW THIS POINT: YOU HAVE BEEN WARNED!

Basically? Everybody dies. EVERYBODY dies. Ripley gets captured by an alien at one point, in a thoroughly BS encounter (seriously, who in god's name puts a GIANT AIR DUCT in an AIRLOCK,) leaving it an open question whether or not she got implanted while she was unconscious. Meanwhile, the station went to hell, and you escape on the ship you got in on, only for a xenomorph to have somehow boarded it. You would have thought that an alium wouldn't have been able to board a ship in space without causing a huge noticeable hull breach, but no. Ripley survives by blowing herself out an airlock yet again, leaving her floating in space alone, and then a flash  oflight and sci-fi woo-woo sound implies that someone showed up as she was losing consciousness. Credits roll.

Expect Alien Isolation 2 to take place aboard an improbably huge mining vessel with a psych ward in which Amanda is trapped, as everything is going to hell in a handbasket."
1584,1,0.4134,"alien, time, go, hide, see, run, walk, first, save, back","I have mixed feelings about this game. 

On the one hand, we have the technical aspects, which are positive:
- the game is very (I mean VERY) well optimized, runs butter smooth in ultra on my 4 year rig (i5-2320, GTX 750, 8GB RAM etc.)
- the design is very nice, a clear continuation of the original Alien movie (everything looks like designed in the 80s)

Gameplay-wise, there are some strong points too:
- atmosphere is top notch, the space station is scary enough without feeling cheap
- the crafting system and the tools are a nice touch
- the sounds are good, everything creaks, beeps, things go bump in the night etc.
- I was scared sh|tless playing hide and seek with the alien (for a while that is)

But then there were some aspects of the game which totally broke immersion for me, and were annoying as hell.
- People having no problem ""accidentally"" running into you in a very large hall, no matter what; yet not noticing you when you literally are an arms length away. This is no joke: in Mission 3 I was crouching in the corner just beside the door and a guy entering the same door walked by me twice like a blind bat.
- The Alien wandering ""accidentally"" always in your vicinity in the missions you have to evade it. It has the whole hospital floor for itself, yet you always have to hide in lockers and hold your breath. It's like the alien can't see you, can't hear you, can't smell you from a distance, yet is drawn to you somehow. This made the hide and seek a trial and error for me, and poof, the suspence and terror was gone after a while. 

I had the feeling that a lot of encounters were scripted to a point where the question was not ""How can I solve this?"" but ""How do the developers want me to solve this?"".

I gave the game thumbs down, but that doesn't necessarily mean that this is a bad game. If you're not bothered by the negative aspects I mentioned, then you should definitely try it. Especially while on sale (that's how I got it anyway)."
1585,3,0.5172,"really, feel, make, well, much, gameplay, great, alien, story, thing","Large sections of the game are designed well, the visuals, the sounds, and the characters are all very well done. But its the alien that actually breaks gameplay. Instant-fail stealth mechanics vs an alien that you can't hurt, and have scarce resources to even distract, is just not fun. Maybe its good survivial horror, but its clearly not for me."
1586,1,0.5079,"alien, time, go, hide, see, run, walk, first, save, back","Why is this ""game"" supposed to be fun?  It takes far to long for anything to actually happen.  Also, the game seems to be noting but a series of ""turn on the power"" nonsense.

The writing is terrible as is the voice acting in most cases.

Boring as hell, don't waste your time or your money, thankfully I only wasted $7 on this rubbish.

Go watch the movie instead."
1587,1,0.5408,"alien, time, go, hide, see, run, walk, first, save, back","I really tried hard to like this game... 
But it is another one where you cannot jump...!!!
Can someone explain to me why my charater is having legs at all...? 
So, I am standing in front of a desk and cannot jump over it... Need to walk 2 minutes around to find the way to get to other side...
Who the hell is programming games these days...?
Take a look at the Witcher or Tomb Raider as examples and learn how games are to be done...
Or tell me before i buy a game that i cannot jump... I won't buy in then, just to be clear... ;-)
It is a very good game destroyed by some stupid ideas. 
Therefore programmers: Why the hell people are having legs? 
Exactly, to walk, run, JUMP and kick... Why i cannot jump here???

Dark Souls and now Alien: Isolation... Both games where you cannot jump!!! What a nightmare...

"
